,mean,sd
766,-1.3287301,0.74082214
767,-0.70978457,0.7640933
768,-0.53569734,0.66521704
769,-1.1226208,0.64609355
770,-2.573517,1.4660584
771,-3.5128055,0.5385825
772,-3.0015445,0.41986182
773,-3.4301116,0.440291
774,-1.0051095,0.8889368
775,-1.6343753,0.66021943
776,-3.0986593,0.41406548
777,-3.1157959,0.45914978
778,-1.3715341,0.75095695
779,-3.1391253,0.37073153
780,-3.1912086,0.47949135
781,-2.5409925,0.3305596
782,-1.2604026,0.57862616
783,-2.6342196,0.41509858
784,-0.9359215,0.743916
785,-1.9936489,0.725313
786,-2.4628553,0.46828336
787,-0.7027548,0.6316505
788,-1.0152442,0.991286
789,-0.90500015,0.6574818
790,-1.1212412,0.5355444
791,-0.6075062,0.6620204
792,-2.1534848,0.28431726
793,-2.8629992,0.48349524
794,-3.1719413,0.42648405
795,-3.2040145,0.3720995
796,-2.3035307,0.33495784
797,-2.349468,0.4710748
798,-2.5056078,0.40396076
799,0.39165908,0.8127301
800,-2.988025,0.32535765
801,-3.7272537,0.41303414
802,-0.9369415,0.79394954
803,-2.7551596,0.40280584
804,-0.91765386,0.5919786
805,-2.5142367,0.46051592
806,-1.6237391,0.66748285
807,-1.2569407,0.66580313
808,-2.120561,1.3242208
809,-0.76551133,0.6497526
810,-2.8838336,0.46376953
811,-2.6650639,0.42287332
812,-2.6697004,0.3440853
813,-3.6973138,0.46540546
814,-0.8571549,0.63495964
815,-2.6746478,0.43102115
816,-1.1602441,0.8411805
817,-3.0883198,0.4796107
818,-3.1502721,0.339366
819,-2.8522565,0.37317765
820,-2.168538,0.75766766
821,-1.6292957,0.8794455
822,-0.895564,0.5130037
823,-2.620256,0.38897082
824,-0.6253416,0.6569804
825,-3.4863534,0.39183077
826,-3.5412,0.5354744
827,-1.4987938,0.6870022
828,-3.1416998,0.4406008
829,-3.14983,0.3605352
830,-2.4753377,0.42993525
831,-3.225864,0.5289785
832,-3.0302835,0.42048177
833,-1.7768586,0.7920003
834,-1.7110307,0.5463879
835,-1.6830744,0.87622684
836,-2.092236,0.74344057
837,-2.597387,0.40988436
838,-2.9739203,0.34192637
839,-2.874902,0.3617072
840,-3.1714303,0.3961354
841,-2.7349286,0.39624435
842,-0.48722443,0.5977727
843,-1.5642364,0.91391194
844,-0.6664833,0.8982092
845,-0.9062173,0.79866266
846,-3.0355766,0.39690712
847,-0.52129495,0.51964116
848,-2.9041584,0.3655816
849,-3.0232544,0.35664684
850,-1.1317129,0.7489466
851,-0.85284376,0.70351326
852,-3.715404,0.49299842
853,-2.1570034,0.3716217
854,-1.753897,0.6683391
855,-2.8308806,0.4071159
856,-1.8603183,0.7265778
857,-1.3315463,0.7649481
858,-1.1981949,0.5714552
859,-2.0829475,0.8051631
860,-2.4555962,0.31002286
861,-1.6334834,0.6502665
862,-2.9499314,0.40693384
863,-2.3282535,0.37199914
864,-1.774223,0.32824865
865,-2.9865866,0.40860677
866,-1.229898,0.88899505
867,-0.65834,0.771456
868,-1.6101067,0.78140885
869,-2.6570716,0.45010155
870,-1.40653,0.6770612
871,-1.2421728,0.8501009
872,-2.6930299,1.2588178
873,-2.0905733,0.87514436
874,-0.3210787,0.54878426
875,-1.0608464,0.7870903
876,-2.8717055,0.3718728
877,-3.1496723,0.47636294
878,-2.5586526,0.32239532
879,-2.6272867,1.1562866
880,-0.5619968,0.60790986
881,-1.0486302,0.63868177
882,-1.5922196,0.7629922
883,-1.8718784,0.754865
884,-2.6062477,0.44849497
885,-0.72075963,0.48324323
886,-1.7527606,0.9582457
887,-2.6860833,0.7862435
888,-2.3398347,0.40547282
889,-0.49047223,0.57240736
890,-0.7209012,0.6353318
891,-2.5765553,0.3044866
892,-1.2849673,0.7371455
893,-2.7979026,0.30824086
894,-1.2638836,0.6152474
895,-3.3759625,0.3459871
896,-1.0265954,0.5588393
897,-1.0476245,0.73578066
898,-2.3545907,0.9966914
899,-0.6404103,0.6007236
900,-2.5271986,0.32810763
901,-3.1670284,1.0624382
902,-2.2534783,0.5172027
903,-2.9969099,0.42467853
904,-2.9133654,1.03772
905,-2.3936768,0.56660366
906,-1.0597514,0.7353065
907,-3.3718753,0.5172521
908,-3.3824682,0.48610803
909,-2.600584,0.8822963
910,-1.2196512,0.6650646
911,-3.8065348,0.49004036
912,-3.0408013,0.35258156
913,-1.0051149,0.703535
914,-2.8745785,0.79531455
915,-2.844685,1.2806344
916,-0.7402418,0.62784696
917,-3.0628707,0.45302525
918,-0.91727203,0.5666038
919,-1.2935998,0.7306412
920,-1.142282,0.592958
921,-2.401534,0.4993665
922,-1.2562565,0.80499786
923,-2.9330988,0.82465094
924,1.3703642,3.7022326
925,-1.9077438,0.96372855
926,-1.8721286,1.9608039
927,-2.651478,0.29750884
928,-1.1865578,0.5395033
929,-1.3043503,0.64717376
930,-2.5239174,0.52298266
931,-3.133934,0.39378983
932,-2.4493723,0.35008195
933,-2.3470266,0.3462616
934,-1.91887,0.5354509
935,-1.4017742,0.6448198
936,-4.04061,0.50706273
937,-0.9748152,0.6528062
938,-3.1782606,0.47740054
939,-1.7269478,0.5661738
940,-1.4910218,0.7164193
941,-2.5952804,0.5468542
942,-1.2330086,0.859677
943,-0.73934084,0.6774484
944,-2.703378,0.36184803
