neuron_id,activation_count
830,0.0
831,28.0
832,0.0
833,0.0
834,9.0
835,0.0
836,12165.0
837,0.0
838,1.0
839,0.0
840,0.0
841,0.0
842,0.0
843,0.0
844,0.0
845,7.0
846,1.0
847,425.0
848,0.0
849,202.0
850,0.0
851,3.0
852,7.0
853,4.0
854,10283.0
855,0.0
856,126.0
857,6862.0
858,0.0
859,0.0
860,1.0
861,1.0
862,0.0
863,7.0
864,0.0
865,0.0
866,777.0
867,0.0
868,0.0
869,0.0
870,0.0
871,1487.0
872,24086.0
873,20505.0
874,4.0
875,12651.0
876,6.0
877,0.0
878,0.0
879,0.0
880,0.0
881,0.0
882,20.0
883,35117.0
884,23.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,2.0
891,798.0
892,1.0
893,36.0
894,0.0
895,0.0
896,0.0
897,0.0
898,0.0
899,1.0
900,1.0
901,0.0
902,3.0
903,10365.0
904,0.0
905,0.0
906,2.0
907,0.0
908,1.0
909,82.0
910,0.0
911,1.0
912,16.0
913,58203.0
914,0.0
915,336.0
916,0.0
917,0.0
918,0.0
919,12.0
920,23820.0
921,1.0
922,0.0
923,1.0
924,0.0
925,0.0
926,0.0
927,24.0
928,88.0
929,0.0
930,0.0
931,0.0
932,0.0
933,0.0
934,0.0
935,14.0
936,0.0
937,6950.0
938,0.0
939,1.0
940,0.0
941,20826.0
942,0.0
943,1.0
944,3.0
945,0.0
946,5871.0
947,0.0
948,1144.0
949,0.0
950,0.0
951,3647.0
952,8.0
953,16.0
954,18777.0
955,0.0
956,1251.0
957,0.0
958,0.0
959,25.0
960,0.0
961,0.0
962,128.0
963,0.0
964,0.0
965,71.0
966,268.0
967,3.0
968,0.0
969,0.0
970,0.0
971,0.0
972,94.0
973,0.0
974,0.0
975,0.0
976,0.0
977,0.0
978,0.0
979,0.0
980,0.0
981,2152.0
982,48124.0
983,0.0
984,0.0
985,0.0
986,3.0
987,1.0
988,0.0
989,4741.0
990,21558.0
991,1.0
992,0.0
993,0.0
994,0.0
995,0.0
996,0.0
997,0.0
998,21.0
999,0.0
1000,57.0
1001,0.0
1002,6788.0
1003,0.0
1004,779.0
1005,3.0
1006,84.0
1007,0.0
1008,4.0
1009,0.0
1010,0.0
1011,1.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,1.0
1018,0.0
1019,0.0
1020,82.0
1021,2.0
1022,0.0
1023,69.0
1024,1.0
1025,0.0
1026,19.0
1027,0.0
1028,0.0
1029,5.0
1030,3.0
1031,45.0
1032,7.0
1033,0.0
1034,1.0
1035,0.0
1036,8757.0
1037,0.0
1038,1.0
1039,3943.0
1040,0.0
1041,32.0
1042,1.0
1043,0.0
1044,69405.0
1045,594.0
1046,0.0
1047,1.0
1048,0.0
1049,2.0
1050,0.0
1051,0.0
1052,0.0
1053,106.0
1054,1.0
1055,5.0
1056,1.0
1057,32.0
1058,0.0
1059,0.0
1060,0.0
1061,1.0
1062,44.0
1063,0.0
1064,2929.0
1065,4.0
1066,0.0
1067,0.0
1068,4950.0
1069,1.0
1070,0.0
1071,0.0
1072,0.0
1073,0.0
1074,0.0
1075,0.0
1076,0.0
1077,0.0
1078,0.0
1079,0.0
1080,854.0
1081,1.0
1082,1.0
1083,0.0
1084,1.0
1085,0.0
1086,0.0
1087,7.0
1088,0.0
1089,0.0
1090,14384.0
1091,4.0
1092,13067.0
1093,1.0
1094,6905.0
1095,2.0
1096,6.0
1097,1050.0
1098,1629.0
1099,0.0
1100,1002.0
1101,19.0
1102,23.0
1103,8.0
1104,0.0
1105,0.0
1106,168.0
1107,16.0
1108,0.0
1109,4.0
1110,0.0
1111,55323.0
1112,0.0
1113,1.0
1114,0.0
1115,0.0
1116,0.0
1117,0.0
1118,7096.0
1119,92.0
1120,0.0
1121,0.0
1122,0.0
1123,0.0
1124,51495.0
1125,63.0
1126,133.0
1127,0.0
1128,7974.0
1129,27.0
1130,0.0
1131,2.0
1132,0.0
1133,0.0
1134,0.0
1135,1630.0
1136,0.0
1137,0.0
1138,0.0
1139,0.0
1140,820.0
1141,0.0
1142,0.0
1143,1.0
1144,0.0
1145,6689.0
1146,0.0
1147,0.0
1148,0.0
1149,6737.0
1150,30834.0
1151,4.0
1152,2.0
1153,0.0
1154,3.0
1155,147.0
1156,1.0
1157,0.0
1158,0.0
1159,1732.0
1160,18378.0
1161,0.0
1162,0.0
1163,75538.0
1164,152.0
1165,35045.0
1166,0.0
1167,45205.0
1168,0.0
1169,2731.0
1170,0.0
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,1.0
1177,0.0
1178,216.0
1179,3514.0
1180,1.0
1181,2.0
1182,17.0
1183,0.0
1184,0.0
1185,0.0
1186,0.0
1187,0.0
1188,0.0
1189,0.0
1190,0.0
1191,0.0
1192,151.0
1193,0.0
1194,0.0
1195,85.0
1196,0.0
1197,0.0
1198,1.0
1199,0.0
1200,0.0
1201,12565.0
1202,0.0
1203,1.0
1204,0.0
1205,16.0
1206,0.0
1207,0.0
1208,0.0
1209,3.0
1210,0.0
1211,7.0
1212,0.0
1213,1.0
1214,0.0
1215,76.0
1216,0.0
1217,1.0
1218,0.0
1219,2.0
1220,5288.0
1221,1799.0
1222,14.0
1223,0.0
1224,0.0
1225,157.0
1226,43960.0
1227,62149.0
1228,16.0
1229,0.0
1230,0.0
1231,0.0
1232,172.0
1233,1.0
1234,0.0
1235,9434.0
1236,2494.0
1237,0.0
1238,1865.0
1239,0.0
1240,0.0
1241,0.0
1242,2.0
1243,0.0
1244,0.0
1245,0.0
1246,1.0
1247,19.0
1248,58.0
1249,0.0
1250,0.0
1251,27.0
1252,0.0
1253,5.0
1254,1.0
1255,0.0
1256,5.0
1257,0.0
1258,0.0
1259,0.0
1260,0.0
1261,561.0
1262,0.0
1263,2.0
1264,1.0
1265,0.0
1266,1.0
1267,9.0
1268,0.0
1269,168.0
1270,36.0
1271,0.0
1272,80.0
1273,1.0
1274,0.0
1275,0.0
1276,0.0
1277,0.0
1278,0.0
1279,0.0
1280,0.0
1281,0.0
1282,5085.0
1283,536.0
1284,0.0
1285,0.0
1286,33.0
1287,12149.0
1288,3.0
1289,2042.0
1290,0.0
1291,0.0
1292,1.0
1293,28941.0
1294,0.0
1295,0.0
1296,664.0
1297,144.0
1298,0.0
1299,1259.0
1300,0.0
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,3.0
1307,1.0
1308,0.0
1309,2057.0
1310,0.0
1311,909.0
1312,0.0
1313,3.0
1314,0.0
1315,1.0
1316,1.0
1317,0.0
1318,1935.0
1319,0.0
1320,7227.0
1321,0.0
1322,1.0
1323,12.0
1324,3.0
1325,0.0
1326,0.0
1327,0.0
1328,1.0
1329,6489.0
1330,16175.0
1331,0.0
1332,0.0
1333,0.0
1334,0.0
1335,0.0
1336,0.0
1337,0.0
1338,0.0
1339,0.0
1340,1.0
1341,0.0
1342,0.0
1343,15.0
1344,0.0
1345,0.0
1346,0.0
1347,0.0
1348,105.0
1349,0.0
1350,24820.0
1351,92.0
1352,3615.0
1353,0.0
1354,0.0
1355,0.0
1356,0.0
1357,0.0
1358,2.0
1359,0.0
1360,49.0
1361,6912.0
1362,0.0
1363,0.0
1364,0.0
1365,7.0
1366,0.0
1367,0.0
1368,1.0
1369,0.0
1370,2.0
1371,0.0
1372,0.0
1373,1207.0
1374,1.0
1375,0.0
1376,0.0
1377,0.0
1378,0.0
1379,1.0
1380,0.0
1381,50.0
1382,0.0
1383,596.0
1384,157.0
1385,0.0
1386,681.0
1387,11.0
1388,0.0
1389,66.0
1390,0.0
1391,0.0
1392,49439.0
1393,68.0
1394,0.0
1395,460.0
1396,0.0
1397,1065.0
1398,256.0
1399,0.0
1400,0.0
1401,23486.0
1402,1.0
1403,0.0
1404,0.0
1405,0.0
1406,64.0
1407,0.0
1408,0.0
1409,0.0
1410,0.0
1411,2.0
1412,8075.0
1413,0.0
1414,0.0
1415,2.0
1416,0.0
1417,4004.0
1418,24132.0
1419,39704.0
1420,0.0
1421,1.0
1422,0.0
1423,0.0
1424,96.0
1425,0.0
1426,2.0
1427,1590.0
1428,190.0
1429,223.0
1430,8271.0
1431,11350.0
1432,1.0
1433,0.0
1434,0.0
1435,0.0
1436,0.0
1437,0.0
1438,883.0
1439,10.0
1440,0.0
1441,0.0
1442,42.0
1443,675.0
1444,0.0
1445,245.0
1446,11194.0
1447,0.0
1448,0.0
1449,1.0
1450,0.0
1451,1.0
1452,596.0
1453,1.0
1454,1.0
1455,0.0
1456,1.0
1457,0.0
1458,1.0
1459,0.0
1460,0.0
1461,1.0
1462,0.0
1463,0.0
1464,0.0
1465,0.0
1466,7685.0
1467,0.0
1468,0.0
1469,283.0
1470,0.0
1471,0.0
1472,1.0
1473,1.0
1474,0.0
1475,0.0
1476,0.0
1477,2.0
1478,1.0
1479,0.0
1480,54.0
1481,853.0
1482,0.0
1483,27137.0
1484,2112.0
1485,4.0
1486,0.0
1487,1.0
1488,1.0
1489,0.0
1490,1.0
1491,0.0
1492,0.0
1493,0.0
1494,1.0
1495,0.0
1496,0.0
1497,4.0
1498,0.0
1499,0.0
1500,1.0
1501,11918.0
1502,0.0
1503,423.0
1504,1.0
1505,0.0
1506,63368.0
1507,81.0
1508,0.0
1509,0.0
1510,3.0
1511,0.0
1512,4.0
1513,36.0
1514,0.0
1515,0.0
1516,128.0
1517,0.0
1518,0.0
1519,5.0
1520,82.0
1521,4392.0
1522,0.0
1523,0.0
1524,0.0
1525,1.0
1526,233.0
1527,1.0
1528,0.0
1529,0.0
1530,0.0
1531,0.0
1532,626.0
1533,2585.0
1534,0.0
1535,0.0
1536,0.0
1537,0.0
1538,0.0
1539,1.0
1540,0.0
1541,0.0
1542,0.0
1543,4218.0
1544,250.0
1545,0.0
1546,2172.0
1547,3.0
1548,0.0
1549,0.0
1550,1.0
1551,0.0
1552,0.0
1553,2.0
1554,0.0
1555,0.0
1556,1.0
1557,0.0
1558,1.0
1559,60228.0
1560,16.0
1561,0.0
1562,0.0
1563,0.0
1564,0.0
1565,0.0
1566,0.0
1567,1026.0
1568,0.0
1569,0.0
1570,1951.0
1571,0.0
1572,0.0
1573,0.0
1574,12628.0
1575,0.0
1576,0.0
1577,0.0
1578,0.0
1579,13.0
1580,0.0
1581,2284.0
1582,0.0
1583,1.0
1584,0.0
1585,645.0
1586,2233.0
1587,0.0
1588,0.0
1589,0.0
1590,1897.0
1591,10975.0
1592,0.0
1593,0.0
1594,386.0
1595,0.0
1596,10.0
1597,0.0
1598,0.0
1599,29069.0
1600,342.0
1601,0.0
1602,4109.0
1603,6.0
1604,0.0
1605,0.0
1606,5.0
1607,0.0
1608,2554.0
1609,0.0
1610,3935.0
1611,64982.0
1612,0.0
1613,0.0
1614,0.0
1615,704.0
1616,0.0
1617,0.0
1618,0.0
1619,30.0
1620,3.0
1621,0.0
1622,0.0
1623,0.0
1624,249.0
1625,16.0
1626,0.0
1627,0.0
1628,1.0
1629,2.0
1630,0.0
1631,0.0
1632,3.0
1633,1.0
1634,0.0
1635,0.0
1636,0.0
1637,0.0
1638,0.0
1639,0.0
1640,17991.0
1641,0.0
1642,0.0
1643,0.0
1644,0.0
1645,0.0
1646,1.0
1647,0.0
1648,0.0
1649,0.0
1650,0.0
1651,2.0
1652,0.0
1653,0.0
1654,0.0
1655,0.0
1656,60.0
1657,0.0
1658,0.0
1659,0.0
1660,0.0
1661,0.0
1662,175.0
1663,0.0
1664,130.0
1665,0.0
1666,1.0
1667,2.0
1668,3493.0
1669,0.0
1670,0.0
1671,0.0
1672,3194.0
1673,0.0
1674,0.0
1675,0.0
1676,1.0
1677,0.0
1678,13982.0
1679,0.0
1680,0.0
1681,0.0
1682,0.0
1683,5.0
1684,0.0
1685,13.0
1686,8063.0
1687,0.0
1688,3.0
1689,2.0
1690,30.0
1691,239.0
1692,1270.0
1693,33.0
1694,0.0
1695,0.0
1696,63.0
1697,23.0
1698,0.0
1699,0.0
1700,1618.0
1701,0.0
1702,1327.0
1703,0.0
1704,1.0
1705,0.0
1706,0.0
1707,0.0
1708,8.0
1709,47.0
1710,20.0
1711,0.0
1712,8.0
1713,2979.0
1714,0.0
1715,0.0
1716,0.0
1717,7743.0
1718,0.0
1719,0.0
1720,0.0
1721,0.0
1722,0.0
1723,2.0
1724,0.0
1725,1.0
1726,0.0
1727,0.0
1728,1.0
1729,2683.0
1730,0.0
1731,57.0
1732,1.0
1733,0.0
1734,0.0
1735,0.0
1736,3258.0
1737,0.0
1738,0.0
1739,0.0
1740,22.0
1741,1.0
1742,1.0
1743,2594.0
1744,0.0
1745,0.0
1746,1.0
1747,1.0
1748,10.0
1749,0.0
1750,4.0
1751,0.0
1752,12.0
1753,1.0
1754,2.0
1755,5292.0
1756,0.0
1757,0.0
1758,1.0
1759,1.0
1760,8.0
1761,0.0
1762,0.0
1763,0.0
1764,7641.0
1765,3069.0
1766,242.0
1767,0.0
1768,0.0
1769,16560.0
1770,0.0
1771,1091.0
1772,223.0
1773,0.0
1774,13109.0
1775,20.0
1776,0.0
1777,1.0
1778,0.0
1779,56469.0
1780,0.0
1781,0.0
1782,4969.0
1783,0.0
1784,0.0
1785,18445.0
1786,0.0
1787,0.0
1788,0.0
1789,0.0
1790,1019.0
1791,0.0
1792,0.0
1793,0.0
1794,1744.0
1795,0.0
1796,3.0
1797,0.0
1798,0.0
1799,15612.0
1800,6.0
1801,1.0
1802,0.0
1803,1.0
1804,136.0
1805,5.0
1806,0.0
1807,172.0
1808,289.0
1809,0.0
1810,2186.0
1811,151.0
1812,0.0
1813,0.0
1814,320.0
1815,9.0
1816,0.0
1817,14857.0
1818,0.0
1819,0.0
1820,0.0
1821,2.0
1822,10.0
1823,1.0
1824,20.0
1825,29148.0
1826,0.0
1827,1.0
1828,1.0
1829,7.0
1830,0.0
1831,0.0
1832,0.0
1833,0.0
1834,0.0
1835,0.0
1836,0.0
1837,6.0
1838,6675.0
1839,0.0
1840,17445.0
1841,24.0
1842,0.0
1843,0.0
1844,0.0
1845,0.0
1846,0.0
1847,0.0
1848,1957.0
1849,0.0
1850,0.0
1851,1.0
1852,117.0
1853,0.0
1854,0.0
1855,0.0
1856,63653.0
1857,0.0
1858,0.0
1859,1.0
1860,0.0
1861,0.0
1862,0.0
1863,0.0
1864,31816.0
1865,1.0
1866,11744.0
1867,46.0
1868,0.0
1869,0.0
1870,0.0
1871,0.0
1872,0.0
1873,0.0
1874,2.0
1875,11347.0
1876,0.0
1877,0.0
1878,0.0
1879,0.0
1880,31023.0
1881,0.0
1882,0.0
1883,0.0
1884,11103.0
1885,1.0
1886,0.0
1887,4.0
1888,0.0
1889,0.0
1890,0.0
1891,0.0
1892,383.0
1893,6.0
1894,0.0
1895,0.0
1896,0.0
1897,0.0
1898,0.0
1899,54392.0
1900,0.0
1901,0.0
1902,0.0
1903,1332.0
1904,1.0
1905,0.0
1906,0.0
1907,7524.0
1908,0.0
1909,0.0
1910,0.0
1911,0.0
1912,0.0
1913,0.0
1914,0.0
1915,0.0
1916,0.0
1917,88.0
1918,0.0
1919,0.0
1920,0.0
1921,3.0
1922,1.0
1923,0.0
1924,0.0
1925,26.0
1926,900.0
1927,0.0
1928,0.0
1929,61027.0
1930,0.0
1931,0.0
1932,0.0
1933,0.0
1934,2.0
1935,1.0
1936,0.0
1937,35.0
1938,7.0
1939,11140.0
1940,0.0
1941,0.0
1942,0.0
1943,0.0
1944,21890.0
1945,64.0
1946,0.0
1947,0.0
1948,1.0
1949,0.0
1950,0.0
1951,17911.0
1952,8.0
1953,6504.0
1954,0.0
1955,0.0
1956,21231.0
1957,0.0
1958,10421.0
1959,0.0
1960,0.0
1961,5585.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,14.0
1967,0.0
1968,9586.0
1969,0.0
1970,3314.0
1971,1.0
1972,0.0
1973,0.0
1974,0.0
1975,3059.0
1976,5019.0
1977,0.0
1978,86.0
1979,0.0
1980,2060.0
1981,0.0
1982,0.0
1983,0.0
1984,0.0
1985,0.0
1986,347.0
1987,0.0
1988,216.0
1989,0.0
1990,0.0
1991,0.0
1992,4637.0
1993,0.0
1994,0.0
1995,0.0
1996,19.0
1997,3.0
1998,8565.0
1999,0.0
2000,0.0
2001,0.0
2002,0.0
2003,0.0
2004,0.0
2005,56.0
2006,1.0
2007,21781.0
2008,0.0
2009,0.0
2010,0.0
2011,0.0
2012,38119.0
2013,0.0
2014,16210.0
2015,0.0
2016,0.0
2017,19806.0
2018,0.0
2019,0.0
2020,2.0
2021,2.0
2022,0.0
2023,0.0
2024,0.0
2025,2628.0
2026,2.0
2027,0.0
2028,0.0
2029,189.0
2030,834.0
2031,0.0
2032,15884.0
2033,1055.0
2034,0.0
2035,397.0
2036,0.0
2037,0.0
2038,0.0
2039,0.0
2040,0.0
2041,0.0
2042,0.0
2043,0.0
2044,0.0
2045,0.0
2046,19512.0
2047,2.0
2048,0.0
2049,3.0
2050,3.0
2051,350.0
2052,0.0
2053,0.0
2054,0.0
2055,0.0
2056,0.0
2057,0.0
2058,0.0
2059,1.0
2060,627.0
2061,0.0
2062,0.0
2063,0.0
2064,8898.0
2065,19045.0
2066,0.0
2067,14663.0
2068,1.0
2069,7448.0
2070,0.0
2071,192.0
2072,0.0
2073,0.0
2074,1.0
2075,0.0
2076,0.0
2077,2.0
2078,0.0
2079,3.0
2080,59.0
2081,0.0
2082,6.0
2083,0.0
2084,1.0
2085,0.0
2086,0.0
2087,0.0
2088,0.0
2089,39.0
2090,1.0
2091,45703.0
2092,0.0
2093,0.0
2094,0.0
2095,2.0
