,mean,sd
3225,-5.8777843,1.6958326
3226,-6.17536,1.5719994
3227,-5.511555,1.3215361
3228,-2.9680161,0.5659368
3229,-4.1802645,0.8503132
3230,-4.681503,1.2702086
3231,-9.158129,1.9357612
3232,-5.5110435,1.7652665
3233,-3.6989083,0.7945873
3234,-6.4328294,1.2904533
3235,-6.539133,1.7465768
3236,-5.9939837,1.3411487
3237,-6.4197483,1.3734199
3238,-5.485576,1.2031047
3239,-4.6978836,0.9496658
3240,-3.8241272,0.81188977
3241,-5.961967,1.3842356
3242,-5.486864,1.1609155
3243,-6.8943386,1.5016066
3244,-3.9329505,0.81799656
3245,-6.6971807,1.4672782
3246,-6.6010633,1.4994459
3247,-5.1342907,1.230213
3248,-5.5699444,1.2857991
3249,-5.3763304,1.5214058
3250,-5.0639386,1.1983396
3251,-7.6245995,1.8830466
3252,-0.20824714,1.6628146
3253,-5.1890035,1.188147
3254,-6.215836,1.2406324
3255,-15.223547,3.121681
3256,-5.9885693,1.576135
3257,-5.459929,1.1504579
3258,-6.287077,1.3055178
3259,-5.756031,1.6780511
3260,-4.6715975,0.95878166
3261,-4.807022,0.9710347
3262,-5.5273767,1.4077727
3263,-6.626716,1.4309564
3264,-4.1018915,0.90620434
3265,-8.282008,1.9103031
3266,-5.621802,1.256708
3267,-5.8131394,1.620269
3268,-5.9933095,1.5132773
3269,-5.190449,1.2629977
3270,-6.741509,1.614438
3271,-6.541995,1.5519576
3272,-6.439205,1.5113362
3273,-6.1855006,1.3882416
3274,-5.540687,1.8379753
3275,-6.0239673,1.323117
3276,-4.703384,1.0958991
3277,-5.100665,1.4795997
3278,-4.658268,1.1618584
3279,-5.4569106,1.1865611
3280,-5.6167235,1.6060395
3281,-6.3290753,1.6089222
3282,-5.259624,1.1687325
3283,-5.2638574,1.1314068
3284,-7.5063796,1.7166835
3285,-5.0974116,1.0533775
3286,-6.498103,1.6212807
3287,-5.5465636,1.6952801
3288,-5.9079714,1.2946625
3289,-5.8926716,1.5485206
3290,-5.339139,1.3205743
3291,-4.241472,0.9037545
3292,-5.5577526,1.2782929
3293,-6.891091,1.7025156
3294,-5.42444,1.1385819
3295,-5.632649,1.2096035
3296,-4.9956684,1.002686
3297,-5.9800673,1.296892
3298,-6.4563017,1.351833
3299,-6.6548314,1.4169992
3300,-4.6407375,0.9750359
3301,-6.2451134,1.4593781
3302,-4.8267055,1.3731503
3303,-5.313856,1.2353777
3304,-6.19396,1.4693453
3305,-6.2811193,1.9619963
3306,-5.923105,1.3433882
3307,-3.791855,0.8589247
3308,-4.5001197,1.2266861
3309,-3.8980505,0.8847702
3310,-5.37842,1.1747599
3311,-3.7139802,0.8686483
3312,-6.558523,1.8945175
3313,-5.382507,1.2313251
3314,-7.0792627,1.7346463
3315,-5.687382,1.4301373
3316,-5.5222588,1.0769982
3317,-5.6013074,1.3414953
3318,-4.3115916,0.9451874
3319,-5.551447,1.2878563
3320,-6.2817597,1.4448336
3321,-14.920629,3.6527338
3322,-5.7652855,1.2398751
3323,-6.460741,1.2118919
3324,-6.985493,1.9007031
3325,-3.827984,0.8392045
3326,-6.0840316,1.7206047
3327,-6.2858033,1.3785369
3328,-4.6424656,1.0143296
3329,-5.3360114,1.5117073
3330,-6.8950677,1.7228793
3331,-5.4415455,1.3325895
3332,-7.5838118,1.6849427
3333,-5.068639,1.3144279
3334,-6.072048,1.5955964
3335,-5.7578425,1.6731787
3336,-6.3917522,1.3004057
3337,-5.520407,1.6609023
3338,-5.594231,1.4127316
3339,-5.0050316,1.2542322
3340,-5.8845606,1.2750274
3341,-5.0175743,1.3787462
3342,-5.7841516,1.364192
3343,-7.6349096,1.6901153
3344,-5.933106,1.7692817
3345,-5.7138,1.3983804
3346,-3.58734,0.70962685
3347,-5.2100096,1.3644056
3348,-7.175114,1.891944
3349,-5.2118983,1.3589847
3350,-6.6374526,1.4834435
3351,-5.373457,1.1762214
3352,-4.2808666,0.8977833
3353,-5.60803,1.4382241
3354,-6.229392,1.3635206
3355,-0.028982028,1.1919761
3356,-6.453656,1.7144125
3357,-4.8733354,1.2722831
3358,-5.792747,1.4952055
3359,-5.8380475,1.2490702
3360,-4.550953,1.178832
3361,-6.7154193,1.5046983
3362,-6.0895543,1.4054582
3363,-4.7900047,1.1864374
3364,-5.7671227,1.2319472
3365,-4.6135106,0.92534363
3366,-5.12161,1.2448187
3367,-5.8562255,1.4594233
3368,-7.9937477,1.7164056
3369,-3.9630244,0.9228271
3370,-6.1619277,1.20255
3371,-5.6394234,1.3374398
3372,-5.542683,1.6501762
3373,-3.9016407,0.95685905
3374,-5.4539447,1.4196907
3375,-5.3398323,1.1709014
3376,-5.4948955,1.4840462
3377,-6.1307774,1.3931739
3378,-6.139888,1.3001876
3379,-5.2030554,1.1190631
3380,-6.67829,1.5564064
3381,-5.256127,1.1284435
3382,-6.328646,1.5985304
3383,-6.094038,1.3705823
3384,-6.653678,1.6287202
3385,-9.048833,1.8733197
3386,-3.6808362,0.8163088
3387,-6.1284914,1.4590043
3388,-5.524992,1.3286976
3389,-5.068631,1.2892504
3390,-4.6531115,1.1458582
3391,-5.1008,1.2073445
3392,-5.117668,1.0276089
3393,-3.5806549,0.7839817
3394,-3.6523151,0.83783096
3395,-4.612046,1.0577724
3396,-5.8417754,1.5517192
3397,-6.992593,1.7222121
3398,-5.5525403,1.2356589
3399,-5.6715145,1.3231093
3400,-4.0937405,0.96440524
3401,-5.935343,1.2806388
3402,-5.828413,1.6249951
3403,-5.544661,1.653374
3404,-4.0847907,0.943313
3405,-6.49626,1.5623083
3406,-4.79077,1.2215158
3407,-6.365282,1.3109626
3408,-4.326044,0.84612834
3409,-6.7477326,1.6441786
3410,-5.9968066,1.4661463
3411,-7.1798377,1.705209
3412,-4.944927,1.1172304
3413,-6.7078342,1.3890649
3414,-4.124497,0.90243936
3415,-5.7285643,1.208638
3416,-4.2726107,0.893882
3417,-7.003329,1.654666
3418,-5.5777893,1.2627238
3419,-6.7657056,1.6136602
3420,-5.942862,1.5132008
3421,-4.998945,1.3011023
3422,-5.5094757,1.2369136
3423,-5.6568956,1.6002057
3424,-5.760659,1.4262285
3425,-4.4452486,0.84571195
3426,-5.235386,1.1904225
3427,-6.084076,1.3644317
3428,-5.775278,1.3391666
3429,-5.8446355,1.4660698
3430,-6.1053147,1.3878882
3431,-7.2971754,1.4596075
3432,-6.174884,1.7532412
3433,-6.248679,1.5014858
3434,-5.756178,1.777796
3435,-4.9117336,1.0646781
3436,-5.6015162,1.4730903
3437,-5.1802382,1.446687
3438,-5.467226,1.4186417
3439,-4.391292,1.0882912
3440,-4.416328,1.1192011
3441,-6.6568227,1.6399232
3442,-5.756694,1.268013
3443,-3.3711126,0.8036387
3444,-5.570784,1.6059489
3445,-3.8395035,0.81271225
3446,-5.670342,1.6162732
3447,-5.7607408,1.2134589
3448,-4.996452,1.0569222
3449,-5.810482,1.3847259
3450,-5.5010486,1.5109512
3451,-6.3705406,1.3823208
3452,-6.3545485,1.4868072
3453,-4.947182,1.0003608
3454,-5.879625,1.3041563
3455,-7.2982635,1.6623559
3456,-6.27344,1.3951676
3457,-5.339679,1.3266354
3458,-5.901687,1.7146116
3459,-5.2283854,1.3565118
3460,-5.7993407,1.3012806
3461,-5.6989655,1.3567117
3462,-5.4148846,1.2303784
3463,-5.5912366,1.2560128
3464,-6.3933964,1.4341738
3465,-5.6041646,1.4561574
3466,-4.566049,0.95561177
3467,-4.3678837,0.9558593
3468,-5.734307,1.3591596
3469,-5.86726,1.3845608
3470,-4.9332876,1.1778749
3471,0.049011968,2.2666345
3472,-4.6919694,0.8811541
3473,-4.322539,0.95348275
3474,-4.659823,0.98481727
3475,-6.2461047,1.5356531
3476,-5.4671006,1.3082718
3477,-6.438811,1.4493368
3478,-4.902613,1.1204852
3479,-5.450951,1.3705344
3480,-6.0385933,1.5929776
3481,-5.8633876,1.3084617
3482,-3.8076398,0.9435227
3483,-5.3262606,1.2668782
3484,-0.30153155,1.8421446
3485,-14.682254,3.4957433
3486,-6.291067,1.622779
3487,-5.806743,1.2525644
3488,-7.462207,1.7561454
3489,-6.5117173,1.5452398
3490,-6.129383,1.5226934
3491,-5.3946824,1.2003464
3492,-5.5496035,1.2317991
3493,-5.242128,1.2567258
3494,-6.0738816,1.329244
3495,-4.543448,1.2638785
3496,-11.153496,2.4883277
3497,-3.882116,0.7821728
3498,-6.798702,1.4481533
3499,-6.011616,1.5277338
3500,-6.293568,1.4579343
3501,-5.4805956,1.5931764
3502,-3.5890577,0.69778055
3503,-4.679317,1.2178893
3504,-6.9993067,1.7297122
3505,-4.7416987,1.1799182
3506,-5.378684,1.5232764
3507,-4.904164,1.5672024
3508,-5.6695156,1.1387588
3509,-0.2763015,1.5516117
3510,-5.6674156,1.4126462
3511,-6.7524624,1.5491172
3512,-5.738046,1.3112001
3513,-6.184804,1.5035084
3514,-5.538563,1.3565862
3515,-4.954176,1.2837387
3516,-5.5256734,1.5279536
3517,-4.3982744,0.91320914
3518,-10.739841,2.1592257
3519,-6.4149156,1.4620935
3520,-7.869292,1.7247165
3521,-6.0884852,1.6328076
3522,-5.078126,1.1774368
3523,-7.531523,1.6471804
3524,-5.207666,1.2159584
3525,-5.543109,1.5814799
3526,-7.4998875,1.66777
3527,-4.857929,1.0753031
3528,-6.3737836,1.314155
3529,-4.205862,0.9217611
3530,-6.341566,1.5811217
3531,-6.137327,1.739902
3532,-4.9719996,1.6071378
3533,-3.3798695,0.65364033
3534,-6.9326673,1.6243024
3535,-6.209079,1.7117921
3536,-4.3381805,0.9411742
3537,-4.6384254,1.0776463
3538,-5.4137416,1.4882385
3539,-8.801047,2.454699
3540,-10.194492,2.1650386
3541,-6.5990467,1.5026513
3542,-6.330348,1.6103573
3543,-6.940026,1.6421161
3544,-6.162094,1.34829
3545,-4.1204844,0.7698412
3546,-5.9429054,1.263823
3547,-6.3445873,1.6921332
3548,-5.3475256,1.183421
3549,-5.3810244,1.1840922
3550,-6.414003,1.4801087
3551,-5.3069897,1.2051781
3552,-5.0579033,1.1306876
3553,-5.1798773,1.1061541
3554,-5.8685412,1.3074467
3555,-5.356609,1.2548009
3556,-6.582681,1.5330353
3557,-5.4190297,1.5019888
3558,-6.05983,1.4813176
3559,-5.7277045,1.4966706
3560,-4.0638313,1.2017949
3561,-6.6788683,1.6088529
3562,-5.4395213,1.1743786
3563,-5.2696743,1.2017634
3564,-8.03224,1.7880548
3565,-6.838771,1.7430601
3566,-5.575097,1.4411563
3567,-7.2446265,1.6157234
3568,-5.9702168,1.5187593
3569,-6.662669,1.497298
3570,-6.0090904,1.4113319
3571,-5.6510606,1.3337587
3572,-5.916105,1.7512673
3573,-5.0831695,1.2679398
3574,-4.8568974,1.5131212
3575,-5.0589843,1.0742263
3576,-6.0785203,1.5942587
3577,-5.64338,1.2989017
3578,-5.4451165,1.0483909
3579,-4.7289357,1.1588217
3580,-0.40186962,1.3508598
3581,-6.178041,1.7404017
3582,-6.418666,1.6803856
3583,-5.2479525,1.3272775
3584,-5.2455373,1.2221712
3585,-5.847211,1.342072
3586,-6.0893397,1.2729417
3587,-5.3901143,1.2515923
3588,-5.6463223,1.2864282
3589,-5.125654,1.20561
3590,-4.878056,1.4996132
3591,-5.518649,1.486842
3592,-4.5385346,0.8797242
3593,-5.4528027,1.1543342
3594,-5.758046,1.3102335
3595,-4.968735,1.054283
3596,-5.3878784,1.538904
3597,-6.166177,1.4326248
3598,-5.1046653,1.2304802
3599,-6.9766097,1.7226562
3600,-5.293983,1.2559438
3601,-7.155902,1.6087842
3602,-5.767822,1.4539019
3603,-4.1024714,0.8646068
3604,-5.820493,1.4839349
3605,-5.6622314,1.4316194
3606,-6.1302485,1.2949637
3607,-6.658851,1.4073342
3608,-6.652713,1.5307076
3609,-4.4773345,0.88396394
3610,-4.5511146,0.91048014
3611,-5.7193203,1.4659829
3612,-5.2884755,1.3754685
3613,-5.659668,1.3311449
3614,-4.6467123,1.2050185
3615,-5.6878023,1.7580293
3616,-7.526764,1.7417738
3617,-7.0511317,1.7705432
3618,-6.7324867,1.5185543
3619,-5.747482,1.4304968
3620,-4.393711,0.84236634
3621,-5.787563,1.336912
3622,-5.822146,1.472613
3623,-4.6175957,1.1224619
3624,-6.625249,1.4405602
3625,-4.95781,0.9610879
3626,-5.415108,1.3311901
3627,-5.7613063,1.439943
3628,-6.2077394,1.2389442
3629,-5.7139497,1.3624518
3630,-5.364053,1.309799
3631,-5.3671155,1.1495658
3632,0.49022552,1.4251862
3633,-3.93562,0.91612935
3634,-4.895588,1.375655
3635,-5.900199,1.406399
3636,-5.1012907,1.4644551
3637,-4.6112423,0.9969296
3638,-5.6669374,1.1865143
3639,-5.5108647,1.3536015
3640,-5.6028404,1.2290998
3641,-5.051488,1.0527624
3642,-5.740286,1.1718537
3643,-5.679515,1.6502142
3644,-3.8933833,0.82614094
3645,-5.666596,1.5100225
3646,-6.3412657,1.5386012
3647,-4.988213,1.5897326
3648,-8.734677,2.0968914
3649,-4.2992873,0.8649928
3650,-4.5516634,1.2761775
3651,-5.9432697,1.382341
3652,-5.818462,1.4781449
3653,-6.235791,1.7085817
3654,-6.1674786,1.3823584
3655,-5.0010166,1.5103337
3656,-7.7010207,1.6652489
3657,-5.5922694,1.328452
3658,-3.7616346,0.84475553
3659,-5.687707,1.4351809
3660,-7.5801587,1.6816587
3661,-5.618429,1.4426255
3662,-6.2675233,1.5234401
3663,-5.7144237,1.4763392
3664,-5.808501,1.2269341
3665,-5.232738,1.1323255
3666,-5.824169,1.4232512
3667,-5.6782966,1.451589
3668,-7.9716563,1.8913234
3669,-4.397154,0.8734667
3670,-5.8944798,1.1761857
3671,-3.821665,0.92007786
3672,-4.960075,1.0057157
3673,-6.273558,1.5576216
3674,-5.893573,1.5979377
3675,0.009544183,0.7090142
3676,-4.6384087,0.86062527
3677,-6.297084,1.42918
3678,-6.0261035,1.3919878
3679,-4.548609,0.9179232
3680,-6.7367234,1.5298922
3681,-4.2996345,0.9282268
3682,-3.984198,0.9742663
3683,-6.156465,1.2895018
3684,-6.2837477,1.7727516
3685,-5.4862285,1.3085458
3686,-5.011959,1.0450653
3687,-6.6617064,1.4487269
3688,-4.9812465,1.2329986
3689,-5.905307,1.3992281
3690,-7.009561,1.5381947
3691,-6.931381,1.5469089
3692,-4.0087433,0.8690069
3693,-4.681623,1.0128638
3694,-7.5365734,1.5542951
3695,0.2622662,1.8279929
3696,-5.646616,1.4732054
3697,-6.7468452,1.8370982
3698,-5.637163,1.3724738
3699,-4.701839,1.1603475
3700,-5.7092156,1.4547957
3701,0.0428549,1.5717345
3702,-6.1777062,1.4799213
3703,-6.708255,1.9810688
3704,-5.616192,1.2731625
3705,-7.9230824,1.5602
3706,-4.307759,1.0738626
3707,-5.9490647,1.5771849
3708,-5.2284694,1.3961606
3709,-6.377146,1.376526
3710,-4.161809,0.8519286
3711,-4.6438646,1.212513
3712,-6.413391,1.603024
3713,-5.408479,1.4034027
3714,-5.5862293,1.2969333
3715,-6.5347767,1.4895561
3716,-4.0501466,0.7296951
3717,-6.4647026,1.5727448
3718,-4.618084,1.0855399
3719,-5.9475427,1.3494287
3720,-3.4584744,0.76311857
3721,-5.4681096,1.5653229
3722,-6.9738574,1.4670877
3723,-5.413398,1.3378791
3724,-5.81197,1.395318
3725,-4.2714314,0.96476376
3726,-11.143075,2.176823
3727,-4.561274,0.9935188
3728,-5.2974925,1.2689844
3729,-5.539657,1.2543675
3730,-5.8985524,1.5363265
3731,-4.2513995,0.95802623
3732,-5.6280737,1.2541351
3733,-8.635611,2.0333884
3734,-4.7195177,0.99699295
3735,-5.9757385,1.373491
3736,-4.213083,0.8596898
3737,-4.852453,1.1842539
3738,-6.181495,1.6414717
3739,-3.6586034,0.899847
3740,-5.80594,1.2941796
3741,-4.450122,0.86498874
3742,-3.6874666,0.71046567
3743,-0.32414877,2.290276
3744,-4.523471,0.96774685
3745,-5.7337255,1.4059626
3746,-5.2779765,1.3389149
3747,-5.504926,1.3148673
3748,-5.5133314,1.5741323
3749,-5.369515,1.2817312
3750,-6.3879075,1.6043187
3751,-5.032947,1.425881
3752,-5.5812964,1.6392167
3753,-6.0601244,1.4999431
3754,-4.1961303,1.0727315
3755,-3.315177,0.59467244
3756,-6.0639997,1.5182698
3757,-6.4052324,1.2155815
3758,-6.421872,1.4224405
3759,-5.640876,1.2303578
3760,-5.85686,1.3160127
3761,-4.936487,1.395031
3762,-5.1374607,1.1703519
3763,-5.176354,1.2369645
3764,-5.9534144,1.5102054
3765,-5.047017,1.3013754
3766,-4.371514,0.9443851
3767,-5.7063527,1.4247351
3768,-3.9973657,0.925982
3769,-6.3565493,1.5632231
3770,-4.904972,1.2375008
3771,-6.1942816,1.531531
3772,-4.6722307,0.9438251
3773,-5.4897523,1.3891119
3774,-6.2924824,1.6218002
3775,-5.4776573,1.2992611
3776,-4.631294,1.0090907
3777,-4.871855,0.9838083
3778,-6.257981,1.5999235
3779,-7.2950926,1.5300481
3780,-5.598849,1.3652506
3781,-6.9565487,1.7270851
3782,-6.46398,1.3411713
3783,-6.683931,1.6653761
3784,-3.991067,0.8337174
3785,-6.4235444,1.4724718
3786,-5.632947,1.3725913
3787,-5.121997,1.3261719
3788,-6.345006,1.5512545
3789,-5.9245343,1.2295293
3790,-5.175913,1.5228024
3791,-3.7301092,0.7813308
3792,-7.2607713,1.950345
3793,-3.104755,0.6458602
3794,-5.6631536,1.2957137
3795,-5.043929,1.1207461
3796,-4.4862003,0.92964673
3797,-4.2713223,0.9931128
3798,-3.725543,0.78117853
3799,-3.5955517,0.97737885
3800,-4.6870866,1.0847856
3801,-5.0580287,0.9396902
3802,-6.314673,1.626061
3803,-6.0223103,1.3888026
3804,-5.3236513,1.0958589
3805,-6.214733,1.2996278
3806,-5.874623,1.3441529
3807,-5.620968,1.1570255
3808,-3.5627432,0.7268319
3809,-5.742212,1.4857208
3810,-5.45935,1.1937388
3811,-5.843454,1.4385172
3812,-5.9536376,1.2153078
3813,-5.586509,1.2285649
3814,-5.2896776,1.2798469
3815,-8.968112,2.0203328
3816,-4.6530986,1.025333
3817,-5.579065,1.4777645
3818,-5.2106543,1.2388254
3819,-5.3958583,1.2030953
3820,-5.0602026,1.3209738
3821,-5.371634,1.3015366
3822,-6.1817417,1.2765294
3823,-4.6411433,0.93112385
3824,-3.415219,0.73105633
3825,-5.554983,1.1507735
3826,-6.6777086,1.6397355
3827,-5.782285,1.4038123
3828,-3.2721143,0.6272673
3829,-4.447425,0.99762243
3830,-6.128267,1.4533898
3831,-5.7185884,1.4389924
3832,-6.9787426,1.4553149
3833,-5.267502,1.2773867
3834,-5.2706237,1.1165036
3835,-5.7229295,1.4525559
3836,-6.1426544,1.407616
3837,-4.3376093,1.0260355
3838,-6.5280743,1.3951154
3839,-6.9635816,2.100482
3840,-5.3970037,1.3151244
3841,-5.5148864,1.3759338
3842,-4.9335475,1.1417288
3843,-4.67222,0.95172006
3844,-5.7416406,1.353853
3845,-7.674319,1.445139
3846,-6.091757,1.2987746
3847,-7.098757,1.5258942
3848,-9.163694,1.8996356
3849,-5.992605,1.3776549
3850,-5.577391,1.3197187
3851,-5.953168,1.7444066
3852,-5.4980526,1.1353463
3853,-11.928816,2.7803667
3854,-4.6963024,1.1202526
3855,-5.995098,1.4858618
3856,-3.616471,0.74158406
3857,-5.3286924,1.3106438
3858,-6.1684265,1.4540144
3859,-6.07452,1.6104927
3860,-8.676292,1.9788496
3861,-4.1294384,0.7553623
3862,-6.2284093,1.4846156
3863,0.23368953,1.9215422
3864,-4.662621,0.9950329
3865,-6.0479803,1.2729434
3866,-6.621802,1.5615507
3867,-6.1410203,1.4420644
3868,-4.895528,1.1674138
3869,-6.086724,1.61498
3870,-6.0154967,1.410565
3871,-7.0502734,1.5646663
3872,-3.9559884,0.75086254
3873,-5.1974416,1.271894
3874,-5.864414,1.4514425
3875,-4.1488533,1.0025839
3876,-6.3139734,1.7573059
3877,-5.0583673,1.0722789
3878,-6.024149,1.5616131
3879,-6.330838,1.4226288
3880,-6.235083,1.4720684
3881,-8.499761,2.0146062
3882,-4.9036603,1.1624517
3883,-7.5817223,1.6437356
3884,-5.3739142,1.3806862
3885,-6.4120913,1.3264079
3886,-3.8267202,0.8799752
3887,-4.9218473,1.0981506
3888,-4.776512,1.0255347
3889,-6.071758,1.5163944
3890,-4.5694556,1.213557
3891,-7.786298,1.781308
3892,-5.409393,1.208625
3893,-3.688024,0.6784659
3894,-4.637153,1.3257759
3895,-5.512783,1.2725912
3896,-5.774751,1.2783523
3897,0.2285426,0.9182618
3898,-4.9050636,1.1378683
3899,-4.045617,0.8767965
3900,-5.515189,1.2323408
3901,-5.395371,1.5263411
3902,-5.581825,1.0876356
3903,-6.241814,1.8216943
3904,-4.857921,1.2311621
3905,-5.82087,1.3749901
3906,-3.979151,0.6642059
3907,-5.887748,1.5114104
3908,-8.227384,1.8374305
3909,-8.939478,1.9511917
3910,-4.5745916,1.0830752
3911,-4.7892013,1.0696563
3912,-6.444934,1.6073682
3913,-5.454063,1.3790892
3914,-5.8105245,1.5556636
3915,-5.6259813,1.3498267
3916,-5.5475826,1.1083064
3917,-4.3405867,0.9463321
3918,-6.3245115,1.3771944
3919,-5.6015625,1.1914632
3920,-5.1700597,1.1186793
3921,-5.6406593,1.5389289
3922,-5.7289257,1.6240138
3923,-6.677871,1.4728789
3924,-7.204856,1.6655205
3925,-6.1259294,1.5765327
3926,-7.1334205,1.5379006
3927,-5.4338503,1.2928988
3928,-3.6655304,0.88763356
3929,-6.1539516,1.5181417
3930,-6.0500426,1.3557596
3931,-4.323386,0.91923434
3932,-4.074198,0.76510376
3933,-4.510138,1.0638114
3934,-5.7692347,1.5409609
3935,-6.420841,1.4459579
3936,-6.7329836,1.5951018
3937,-4.9689827,1.3358476
3938,-7.3301854,1.7135441
3939,-6.1040235,1.4653941
3940,-5.903129,1.5146275
3941,-5.840624,1.3617837
3942,-7.384035,1.7893717
3943,-6.090892,1.4134997
3944,-5.7183514,1.3385653
3945,-5.1741004,1.27147
3946,-5.540547,1.5981771
3947,-5.08097,1.0630195
3948,-3.7751706,0.87225163
3949,-4.0023274,0.80906206
3950,-6.7800817,1.5534346
3951,-5.936388,1.5292336
3952,-5.2727146,1.0610737
3953,-5.476095,1.1062862
3954,-6.0374517,1.5257024
3955,-6.096963,1.456686
3956,-10.176332,2.2887895
3957,-5.5979457,1.261769
3958,-5.8791976,1.399158
3959,-5.61463,1.5617845
3960,-5.720846,1.3887717
3961,-6.3482447,1.4225643
3962,-6.211321,1.433107
3963,-6.120691,1.6189824
3964,-6.045012,1.5743603
3965,-6.254027,1.5025477
3966,-5.07127,1.3481541
3967,-4.0337467,0.99597293
3968,-5.4145217,1.3756372
3969,-6.078495,1.4347575
3970,-10.918897,2.4452395
3971,-5.8422074,1.3788773
3972,-4.352392,1.2503463
3973,-5.7064185,1.3330227
3974,-3.854685,0.9239045
3975,-4.791488,1.2643095
3976,-4.850021,1.0577844
3977,-5.7194777,1.5642803
3978,-5.7391577,1.3680596
3979,-5.8321743,1.2077593
3980,-6.1047034,1.446146
3981,-6.9004297,1.470599
3982,-5.6610274,1.5309495
3983,-4.087716,1.0153955
3984,-5.3844423,1.3750528
3985,-5.711118,1.3951491
3986,-5.6601467,1.2236716
3987,-5.54049,1.2852329
3988,-5.334094,1.2867135
3989,-7.085796,1.6899071
3990,-5.5601606,1.3526101
3991,-5.697819,1.3437216
3992,-5.0426426,1.1597499
3993,-7.4433556,1.5035135
3994,-5.2951508,1.3804798
3995,-6.2261634,1.6859977
3996,-5.3784165,1.3482635
3997,-5.28688,1.0999087
3998,-4.1337876,1.0069373
3999,-5.7585664,1.378526
4000,-5.0581517,1.1209655
4001,-5.7376256,1.4403378
4002,-5.6248693,1.357197
4003,-7.0563965,1.5078293
4004,-4.0496,0.7173419
4005,-5.258816,1.398741
4006,-5.3122463,1.2281284
4007,-5.3864927,1.2528101
4008,-5.897931,1.3959575
4009,-4.0303817,1.0114766
4010,-5.632804,1.5436451
4011,-6.05671,1.6876053
4012,-5.7929225,1.6557478
4013,-4.703183,1.0592346
4014,-5.9549646,1.2591927
4015,-6.636577,1.5748405
4016,-6.007329,1.5848124
4017,-4.9922748,1.4336934
4018,-4.541523,1.0026549
4019,-4.8925986,1.1382169
4020,-5.4314995,1.4484808
4021,-5.016939,1.0799139
4022,-6.6012225,1.2924625
4023,-3.5111694,0.80755574
4024,-5.371017,1.672519
4025,-5.7620897,1.1700884
4026,-5.9004087,1.363402
4027,0.0936499,0.945266
4028,-5.853842,1.4107481
4029,-5.922099,1.3423134
4030,-5.1027293,1.1271304
4031,-4.7620554,1.2193439
4032,-6.8180065,1.7521721
4033,-6.009699,1.2230172
4034,-5.237211,1.2069284
4035,-6.2951684,1.3975481
4036,-5.762701,1.2596589
4037,-4.6633015,1.0155181
4038,-6.889603,1.5047219
4039,-10.264759,2.3762455
4040,-6.624364,1.605276
4041,0.3820143,1.4255383
4042,-6.2481093,1.5582801
4043,-4.9731812,1.0993404
4044,-5.2999487,1.3797483
4045,-6.4632096,1.6429186
4046,-5.2940993,1.3348954
4047,-5.7039757,1.319889
4048,-4.4091353,1.0849788
4049,-9.211559,2.2671313
4050,-5.498572,1.393057
4051,-5.738565,1.1003736
4052,-5.2211094,1.3986505
4053,-6.6865935,1.7661755
4054,-6.5096374,1.4761113
4055,-5.49609,1.472688
4056,-5.702774,1.2926385
4057,-5.957964,1.558605
4058,-5.748663,1.1994427
4059,-5.415682,1.3834579
4060,-6.624529,1.447762
4061,-3.573389,0.8666793
4062,-5.9210277,1.4091675
4063,-6.7381163,1.5062553
4064,-5.3960414,1.3527414
4065,-5.2226305,1.3384405
4066,-6.574282,1.4433832
4067,-7.008883,1.4872519
4068,-5.3957753,1.3295679
4069,-5.4802175,1.1122732
4070,-5.8815856,1.3658298
4071,-6.0473657,1.6547288
4072,-6.159297,1.318182
4073,-4.4311824,1.0380007
4074,-4.8427672,1.2103722
4075,-5.0266933,1.2667124
4076,-5.85223,1.283993
4077,-5.6864986,1.4209932
4078,-6.698816,1.6550952
4079,-5.537077,1.420717
4080,-4.160812,0.92751324
4081,-5.974873,1.5166304
4082,-5.198323,1.1688656
4083,-5.5784717,1.4752932
4084,-5.119348,1.1152896
4085,-6.262152,1.5167686
4086,-6.8447356,1.3857859
4087,-6.1849284,1.3048455
4088,-4.4394765,0.9241618
4089,-5.79948,1.3033339
4090,-4.6351347,0.9110415
4091,-3.4694386,0.7419762
4092,-5.5873303,1.4406285
4093,-5.680779,1.3813235
4094,-4.4569826,0.8923796
4095,-6.95624,1.6645024
4096,-6.1649,1.408756
4097,-5.5903754,1.3349618
4098,-4.4177413,0.98428863
4099,-5.141831,1.3971531
4100,-4.584406,1.1396945
4101,-5.9363527,1.425659
4102,-6.052673,1.4000958
4103,-6.6346374,1.5440922
4104,-5.1482058,1.3457223
4105,-5.287961,1.1344875
4106,-5.2106543,1.5466466
4107,-5.2256145,1.0558535
4108,-5.1882725,1.3286647
4109,-9.394595,2.0260746
4110,-10.001852,2.0953496
4111,-5.908142,1.1195105
4112,-5.739279,1.6863382
4113,-3.8885937,0.9833626
4114,-5.4066663,1.2405411
4115,-4.617955,1.264785
4116,-5.2613235,1.4232955
4117,-5.027889,1.5663432
4118,-5.016091,1.0798501
4119,-5.606924,1.6750942
4120,-6.686896,1.451077
4121,-5.051279,1.3206643
4122,-5.6685815,1.1590879
4123,-5.45556,1.1943573
4124,-4.225305,0.9211818
4125,-4.8736157,1.0438176
4126,-6.995056,1.5652895
4127,-5.8938475,1.3693953
4128,-5.863301,1.4064925
4129,-6.2310643,1.1795646
4130,-5.911813,1.4438982
4131,-6.79375,1.5202892
