,mean,sd
706,-0.8283741,0.8224457
707,-1.0399295,1.268946
708,-0.43079048,0.842822
709,-0.85993904,0.7899214
710,-0.63050056,0.8178427
711,-0.120072946,0.80186814
712,0.14553927,0.77520335
713,-2.6974735,0.8439745
714,0.12575758,0.6307869
715,-1.6049631,0.9051086
716,-0.49117377,0.79326767
717,-0.61458033,0.8108643
718,-0.040800914,0.80002433
719,-0.83458513,0.7805904
720,-2.6135035,0.7615633
721,0.14963855,0.69142884
722,0.045245714,0.67692554
723,-0.5334971,0.7479425
724,-0.9763378,0.79011333
725,-1.7067636,0.93274397
726,-1.2464718,0.901791
727,0.21754086,0.6029143
728,-0.8822589,0.9265266
729,-0.75509906,0.8144844
730,-2.8964214,0.95160735
731,-0.9625105,0.8444492
732,-1.3108106,0.97045517
733,-2.73302,0.8870867
734,-0.61661947,0.79643416
735,-0.048736177,0.69902277
736,-0.13895687,0.7261324
737,-0.41648614,0.96072644
738,-0.42026347,0.835322
739,-0.667644,0.80311036
740,-0.13741793,0.65373445
741,0.47878036,0.79617095
742,-0.66278917,0.80371755
743,-0.76044786,0.71468353
744,-2.821602,0.86307764
745,-0.42802906,0.81908023
746,-1.420251,0.92514396
747,-1.14589,0.8904321
748,-2.764491,0.7261933
749,-1.6183343,1.5457019
750,-0.2193148,0.8267215
751,-2.4077299,0.9015691
752,-1.0103824,0.80084795
753,-0.0840831,0.64214766
754,-1.4886853,1.0151842
755,-0.6247614,0.8100703
756,-0.04868584,0.64764416
757,-1.8450395,1.6583691
758,-0.19151805,0.73757726
759,-0.025129598,0.8968231
760,-0.27484104,0.7077429
761,-0.23948029,0.7143738
762,-0.22906467,0.63631094
763,-0.21124485,0.7096051
764,-2.4129314,1.699127
765,0.29315823,0.62468725
766,-0.7008106,0.71584123
767,-1.0181805,0.77225536
768,-0.80765915,0.797191
769,-1.2910202,0.9158624
770,0.021865893,0.86574656
771,-0.5422175,0.71233755
772,-0.86395884,0.62843317
773,-0.5515755,0.6520108
774,-0.13873523,0.7367407
775,-1.8827858,1.350379
776,-2.860962,0.8405264
777,-0.7766687,0.7784146
778,-0.51074487,0.7720072
779,-1.4018179,0.90225166
780,-0.30503768,0.7871707
781,-0.59581625,0.60867405
782,-1.1914957,0.8847006
783,-0.5148243,0.6627646
784,-1.6305374,0.8277862
785,-0.68874526,0.9729522
786,-0.7054645,0.77020836
787,-2.6084526,0.72647494
788,-1.045443,0.8163642
789,-1.3905808,0.76865125
790,-0.37185347,0.8155904
791,-1.2530309,1.1769806
792,-0.39618656,0.6760793
793,0.6259319,0.8006007
794,-0.13351436,0.5552746
795,-0.31318715,0.84157205
796,-0.112799466,0.8745036
797,-0.05207946,0.7272301
798,0.08710752,0.8573032
799,0.26704356,0.6224087
800,-0.38180923,0.66111547
801,-0.52668905,0.91769624
802,-0.3789007,0.7547154
803,-0.8271106,0.6934439
804,-1.0084344,0.8886442
805,-0.60572726,0.8574875
806,-2.923609,0.86805075
807,-0.17594983,0.78124285
808,1.4128877,2.1627333
809,-0.6140457,0.7876779
810,-0.51527137,0.83051544
811,-0.805447,0.7452674
812,-0.7806457,1.1175522
813,-1.7689267,1.1805575
814,0.0052591814,0.6850971
815,-1.2639714,1.6039158
816,-0.34728158,0.86697936
817,-1.0111204,0.8584274
818,0.25344905,0.7798713
819,-0.37889823,0.526118
820,-0.4064463,0.5881021
821,-0.61813164,0.7131686
822,-0.98498565,0.87565243
823,-1.1643302,0.8521083
824,-1.0202755,0.83199245
825,-0.63570565,0.69501835
826,-0.44965935,0.6412318
827,-1.1367954,0.7956338
828,-0.060053233,0.9990515
829,-0.39984044,0.8510552
830,0.22112572,0.70995045
831,-1.551762,0.84887606
832,-1.3746735,0.81500834
833,-1.0224423,0.89574367
834,-3.0550327,1.0410397
835,-0.4674894,0.9125869
836,0.20675862,0.6152923
837,-0.39394557,0.6694006
838,-2.332108,0.7863963
839,-0.73830515,0.82645994
840,-1.0578191,0.89487875
841,-0.39548647,0.8058441
842,-1.5560203,0.85166377
843,-3.3905268,0.93751615
844,0.39272872,0.6230581
845,-0.6705644,0.79713726
846,-0.27231085,0.75981265
847,-1.7582474,1.9138801
848,-0.48919013,0.6358372
849,0.25042707,0.764605
850,-2.5655005,0.8316581
851,-0.01569237,0.7153661
852,-1.3304044,0.8166631
853,-1.0313265,0.9044532
854,-1.2253165,0.95775795
855,0.049387705,0.6255557
856,-1.2354631,0.7320097
857,-0.26345158,0.7931209
858,0.43159583,0.71438277
859,-1.702602,0.96472126
860,-0.3030233,0.87551916
861,-2.841967,0.85230774
862,-0.73981005,0.8377208
863,-0.24541672,0.66888386
864,-0.7007753,0.7458112
865,-0.7995531,0.6304393
866,-1.0262785,0.84317154
867,-0.6544182,0.8882109
868,-0.13309628,0.740543
869,-2.705232,0.88353586
870,-1.1058013,0.9601471
