,mean,sd
569,-0.8683571,0.49925685
570,-0.7835507,0.5414515
571,-1.6810522,0.57376623
572,-0.9404938,0.4261007
573,-0.8447784,0.38968232
574,-0.7472311,0.42317435
575,-0.052792236,0.32732746
576,-0.6939612,0.68753207
577,-1.4021072,0.5618127
578,-0.5691335,0.5730538
579,-0.9237771,0.5037809
580,-0.30059043,0.38210166
581,-1.5666965,0.49143985
582,0.022203038,0.548601
583,-1.2821116,0.39426908
584,-1.1724435,0.59773934
585,-1.0629544,0.46036577
586,-1.150577,0.5308582
587,-0.6332591,0.40832612
588,-0.32126442,0.3263892
589,-0.672688,0.43687186
590,-0.26972932,0.32284856
591,-1.1453941,0.4949384
592,-0.35287017,0.417547
593,-0.9482721,0.47155234
594,-1.158064,0.54365337
595,-0.75883996,0.44102326
596,-0.36078134,0.34067577
597,-1.439234,0.608035
598,-1.5930778,0.5889115
599,-1.0536449,0.42272958
600,-1.2658007,0.58353215
601,-0.7030408,0.42278796
602,-0.5801279,0.47547245
603,-1.3167877,0.5303888
604,-1.3014671,0.5874635
605,-1.4944466,0.57807386
606,-0.7856842,0.52503794
607,-0.69476485,0.48666248
608,-0.12606673,0.3563878
609,-1.0128909,0.48063278
610,-1.0999377,0.55655324
611,-1.0341852,0.5073022
612,-1.0789775,0.3502779
613,-1.1268504,0.57100606
614,-0.29048386,0.3855619
615,-0.3547924,0.4785051
616,-1.6064457,0.5924423
617,-0.19185625,0.46258923
618,-1.1677614,0.48895973
619,-1.1992421,0.47968856
620,-0.07176155,0.27686822
621,-0.85717946,0.47538093
622,-1.0891627,0.7105208
623,-1.2625973,0.56597364
624,-0.29332387,0.5445537
625,-1.4170047,0.5115849
626,-0.40462676,0.39142865
627,-1.2548287,0.5340857
628,0.14902575,0.43685418
629,-1.0679415,0.63172543
630,-0.95436376,0.448516
631,-0.45454827,0.40495157
632,-0.65228724,0.5008824
633,-1.0409784,0.38393742
634,-1.3525867,0.4656503
635,-1.1738636,0.603772
636,-1.1197337,0.8463184
637,-1.5020318,0.5148976
638,-0.49797133,0.3951959
639,-1.0669796,0.37377033
640,-1.4745228,0.46520874
641,-1.177453,0.45867604
642,-0.90067554,0.49369058
643,-0.8032031,0.3992226
644,-1.396117,0.54041517
645,-1.4239782,0.49809524
646,-0.37644914,0.28388554
647,-1.202589,0.524707
648,-0.49669912,0.43530893
649,-0.22729698,0.29526943
650,-1.1531944,0.49434242
651,-0.5274276,0.532565
652,-0.92022353,0.416002
653,-0.10718344,0.36134857
654,-1.0378399,0.4977564
655,-0.9501606,0.4683809
656,-0.48018873,0.36242187
657,-0.934874,0.6163619
658,-0.93742675,0.44422862
659,-0.8119576,0.82654196
660,-0.75171214,0.45333397
661,-0.4681367,0.3697131
662,-1.3553255,0.5008886
663,-1.0185729,0.3368294
664,-0.9517281,0.50095296
665,-1.1444525,0.5951032
666,-1.1504006,0.41311044
667,-0.5497558,0.4256279
668,-0.026903393,0.5752471
669,-1.1849093,0.5978105
670,0.020817427,0.35725927
671,-0.92875344,0.4649164
672,-2.195978,0.92314863
673,-0.5006082,0.4881068
674,-1.5553372,0.7776031
675,-1.4193449,0.7704733
676,-0.84612435,0.39996698
677,-0.88899505,0.45875973
678,-0.77831566,0.5286426
679,-0.30393833,0.6799834
680,-1.0147022,0.4796268
681,-1.2862809,0.57038254
682,-0.68038356,0.33911803
683,-0.67828417,0.45956418
684,-1.0147989,0.44998828
685,-0.77085084,0.57421225
686,-1.5209106,0.46899372
687,-1.1188701,0.5758828
688,-0.73983175,0.47813478
689,-0.1734969,0.727416
690,-0.86414826,0.42748007
691,-0.95336837,0.47335297
692,-0.5973245,0.33052126
693,-0.8991295,0.39750734
694,-1.3305316,0.596136
695,-0.90882313,0.4914005
696,-0.94740635,0.37051773
697,-0.26068193,0.40619037
698,-0.98998713,0.80019534
699,-1.3049169,0.46495315
700,-1.4368819,0.60675347
701,-1.1625509,0.49963233
702,-1.0415596,0.58462596
703,-1.1610593,0.46212208
704,-0.7851891,0.3963857
705,-0.97992116,0.4417762
706,-0.68822354,0.49800912
707,-0.49020168,0.52414167
708,-0.24312632,0.5579734
709,-1.2055501,0.527156
710,-0.6619216,0.33718994
711,-0.10063187,0.2828351
712,-0.9785011,0.48249042
713,-0.37278447,0.3360438
714,-1.02154,0.465006
715,-0.95572567,0.8515516
716,-1.1436282,0.49637556
717,-1.2495908,0.5485302
718,-1.0461733,0.39115775
719,-0.71979505,0.41224182
720,-1.1693062,0.49719843
721,-0.75894636,0.49306843
722,-1.3777289,0.48804712
723,-1.0666847,0.45484626
724,-0.6149476,0.3590427
725,-0.40582824,0.4645123
726,-1.0460668,0.44845322
727,-1.1670779,0.60474914
728,-0.6496884,0.4939803
729,-1.1560768,0.52723205
730,-1.5410783,0.5101819
731,-0.7829628,0.49340886
732,-1.5648721,0.80749613
733,-1.5993804,0.48446086
734,-0.84293,0.45828676
735,-0.7068723,0.40572903
736,-0.5889784,0.3554683
737,-1.3123347,0.52998525
738,-1.2123411,0.8372531
739,-0.309129,0.28935346
740,-0.32367665,0.28319308
741,-0.8320581,0.42650166
742,-0.28782207,1.186975
743,-0.2595399,0.2541908
744,-1.5685151,0.4770959
745,-1.1745759,0.5655286
746,-1.1664758,0.4981582
747,-0.2705327,0.315442
748,-0.75784177,0.48321077
749,-1.5035107,0.521147
750,-1.082071,0.4197329
751,-1.0910795,0.48415226
752,-0.50830656,0.30582875
753,-0.8458095,0.49394774
754,-1.1352472,0.47670123
755,-0.39073882,0.5101366
756,-0.9829254,0.49241585
757,-0.43535456,0.38092187
758,-0.60503083,0.42633125
759,-1.3153249,0.50466335
760,-0.95052946,0.37491006
761,-1.382434,0.48703578
762,-0.49030843,0.5371926
763,-0.37819088,0.69987106
764,-0.6197516,0.3402925
765,-0.5509449,0.55386955
766,-0.021644395,0.35516647
767,-0.6936973,0.38698247
768,-1.100349,0.44709098
769,-0.5699826,0.72115254
770,-0.6986518,0.33229062
771,-0.91080093,0.42833173
772,-0.48323867,0.75920147
773,-0.58788526,0.49478886
774,-0.8545013,0.40862733
775,-1.0900006,0.60559374
776,-0.05906009,0.32443348
777,-0.628552,0.44018793
778,-0.4954268,0.6391327
779,-0.48054263,0.56550574
780,-1.0565817,0.4454789
781,-0.99886614,0.41533217
782,-1.1213378,0.5205078
783,-0.22259144,0.354406
784,-0.37803704,0.3533559
785,-0.39179203,0.5001349
786,-1.3522439,0.54070497
787,0.18492167,0.33182433
788,-0.74422044,0.42990342
789,-1.0279726,0.5346602
790,-0.54095817,0.36217573
791,-1.0212162,0.3889383
792,-1.169691,0.6206781
793,-1.2100099,0.5684543
794,-1.47622,0.58620775
795,-0.64375645,0.5244622
796,-0.63909,0.35423324
797,-0.61125207,0.39046466
798,-0.3621505,0.30357087
799,-0.85215724,0.48188493
800,-1.5424947,0.68394417
801,-1.1416819,0.5591612
802,-1.3253658,0.534875
803,-0.021511339,0.44446647
804,-1.1105423,0.50911003
805,-1.1945505,0.52220947
806,-1.3770128,1.3476484
807,-0.68259084,0.3749606
808,-1.1136247,0.449595
809,-0.59074014,0.47349057
810,-0.8904772,0.54043186
811,-0.49586728,0.51553595
812,-0.53595483,0.5269565
813,-1.8653227,0.72500026
814,-0.4845603,0.7593373
815,-1.0654188,0.56922656
816,-0.52964836,0.42383838
817,-0.9200825,0.44611534
