,mean,sd
1821,-0.54877687,0.16558726
1822,-0.476993,0.1351519
1823,-0.74747795,0.19753636
1824,-0.9740413,0.18918636
1825,-0.8988203,0.24301443
1826,-0.75962967,0.19262981
1827,-0.6437797,0.13144253
1828,-0.7933442,0.24277459
1829,-0.50057036,0.16791701
1830,-0.8324587,0.16516589
1831,-0.5754138,0.26804045
1832,-0.6404567,0.2640737
1833,-0.522196,0.16541687
1834,-0.5522119,0.20850791
1835,-0.7199683,0.22977859
1836,-0.54996836,0.1724708
1837,-0.73097086,0.17783776
1838,-0.75968575,0.22904238
1839,-0.8098806,0.20317808
1840,-0.71366537,0.1436804
1841,-0.51074725,0.15618844
1842,-0.69146425,0.20320898
1843,-0.38945067,0.24603477
1844,-0.4310482,0.19700119
1845,-0.71795917,0.17882401
1846,-0.63850945,0.15921558
1847,-0.56286794,0.21413878
1848,-0.5646595,0.16568561
1849,-0.9373945,0.24523534
1850,-0.6418539,0.21277148
1851,-0.69402593,0.17344724
1852,-0.39619267,0.16952224
1853,-0.71847564,0.31326184
1854,-0.70195925,0.19186403
1855,-0.5966557,0.18110186
1856,-0.71893305,0.22653838
1857,-0.95200217,0.25580195
1858,-1.2600487,0.24123605
1859,-0.070665814,0.2318341
1860,-0.7000578,0.13545664
1861,-1.1549308,0.17404951
1862,0.10259869,0.34372878
1863,-0.75509477,0.25422335
1864,-0.0828652,0.18550362
1865,-0.47297746,0.22797914
1866,-0.5738949,0.24304183
1867,-0.5793508,0.17106031
1868,-0.5106846,0.21028663
1869,-0.36234894,0.13848665
1870,-0.18166189,0.2514075
1871,-0.66668266,0.24118865
1872,-0.56195074,0.22359337
1873,-0.83939385,0.119577244
1874,-0.5420307,0.17245269
1875,-0.12570518,0.19959305
1876,-0.56413126,0.12782174
1877,-0.5397643,0.13398978
1878,0.011523979,0.3386831
1879,-0.35609856,0.22814058
1880,-0.5352714,0.11106913
1881,-0.65377736,0.16088061
1882,-0.71172637,0.24403962
1883,-0.48536548,0.19854018
1884,-0.58366483,0.20430267
1885,-0.7591405,0.22068004
1886,-0.61572164,0.13893345
1887,-0.9719841,0.29921108
1888,-0.5844114,0.120230615
1889,-0.6065677,0.22097577
1890,-0.62836444,0.16445816
1891,-0.4099921,0.19662808
1892,-0.7743854,0.21089515
1893,-0.44268912,0.21810503
1894,-0.9258133,0.24543841
1895,-0.80868876,0.23189433
1896,-0.514001,0.17235787
1897,-0.23998095,0.29562393
1898,-0.68279433,0.19835755
1899,-0.69896007,0.15975814
1900,-0.5854527,0.30898073
1901,-0.5350082,0.16976734
1902,-0.5493383,0.22119875
1903,-1.0471349,0.22901708
1904,-0.6311343,0.21923548
1905,-0.45755103,0.13830325
1906,-0.6631258,0.18632543
1907,-0.5637624,0.15069968
1908,-1.0333381,0.20355456
1909,-0.64268285,0.22841108
1910,-0.60210335,0.16175123
1911,-0.49666896,0.20652544
1912,-0.2866574,0.21866831
1913,-0.74415225,0.30079225
1914,-0.63097256,0.17795937
1915,-0.52272093,0.14822231
1916,-0.62411916,0.18537837
1917,-0.7880455,0.1835515
1918,-0.65029603,0.16872518
1919,-1.20509,0.18044753
1920,-0.5168142,0.13285215
1921,-0.75574,0.18594673
1922,-0.46322063,0.15691441
1923,-0.31098422,0.2976117
1924,-0.57811296,0.23815511
1925,-0.5610684,0.1551879
1926,-0.6323051,0.16301733
1927,-0.7079838,0.1970285
1928,-0.71108556,0.22338311
1929,-0.58165455,0.19855382
1930,-0.39332607,0.20412265
1931,-0.71378636,0.15498616
1932,-0.52017134,0.2712404
1933,-0.55835325,0.24111056
1934,-0.38735154,0.22320226
1935,-0.60980207,0.23822942
1936,-0.6261119,0.18738057
1937,-0.5939665,0.18564154
1938,-0.66242087,0.16000816
1939,-0.39924404,0.20010968
1940,-0.61259264,0.16234607
1941,-0.7787427,0.21718758
1942,-0.45313308,0.1762423
1943,-0.7166223,0.22365576
1944,-0.82409155,0.22747034
1945,-0.6014444,0.14970283
1946,-0.57148135,0.19375744
1947,-1.2012265,0.1961234
1948,-0.90104645,0.20999348
1949,-0.47436446,0.26529455
1950,-0.5650667,0.23470654
1951,-0.61629224,0.22857442
1952,-0.60369235,0.16139756
1953,-0.9380307,0.2356655
1954,-0.4037727,0.14537981
1955,-0.691442,0.18758911
1956,-0.96139413,0.19300455
1957,-0.9768268,0.18326698
1958,-0.39807552,0.107989945
1959,-1.3879819,0.23612663
1960,-0.74182785,0.24076036
1961,-0.6708406,0.1809496
1962,-0.9980953,0.25653586
1963,-0.7225016,0.21973135
1964,-0.48716965,0.1439012
1965,-0.65162677,0.18316385
1966,-0.72957414,0.2086401
1967,-0.8062735,0.19494446
1968,-0.649828,0.1593251
1969,-0.816145,0.17558812
1970,-0.7476268,0.27922207
1971,-0.56575227,0.15737185
1972,-0.66418093,0.23670965
1973,-1.129621,0.2158816
1974,-0.8357177,0.16785897
1975,-0.6873611,0.13627364
1976,-0.66694915,0.21930666
1977,-0.638194,0.1279112
1978,-0.5631582,0.28626555
1979,-0.5470124,0.17892657
1980,-0.73956543,0.14955132
1981,-0.6824658,0.19012238
1982,-0.4681815,0.20505022
1983,-0.58545333,0.17057018
1984,-0.64356405,0.31152374
1985,-0.63340896,0.28345802
1986,-0.33775264,0.21546978
1987,-0.4914776,0.25407776
1988,-0.0403245,0.24474874
1989,-0.6728767,0.15785158
1990,-0.754918,0.18422154
1991,-0.26136252,0.19052704
1992,-0.78554326,0.20651422
1993,-0.6112598,0.21981715
1994,-0.44370183,0.13436179
1995,-0.9837134,0.22384246
1996,-0.8997786,0.21170631
1997,-0.6712684,0.25219393
1998,-0.71548676,0.19693974
1999,-0.7551002,0.24684806
2000,-0.50018317,0.195907
2001,-0.5268112,0.15769646
2002,0.20537199,0.30638972
2003,-0.7852979,0.17590581
2004,-0.49198705,0.19873609
2005,-0.68270785,0.3002998
2006,-0.45444193,0.12084344
2007,-0.4711647,0.2320854
2008,-0.8470146,0.16915566
2009,-0.18418467,0.19195637
2010,-0.41548508,0.21375975
2011,-0.64096636,0.16552421
2012,-0.9631901,0.111497864
2013,-0.7621578,0.24787673
2014,-0.56503046,0.12103221
2015,-0.5816374,0.14983779
2016,-0.4288842,0.16532125
2017,-0.4259656,0.19552512
2018,-0.24038623,0.21833584
2019,-0.84056115,0.22082447
2020,-0.38681304,0.20601848
2021,-0.7317379,0.23621434
2022,-0.6028558,0.20245266
2023,-0.50222915,0.17484112
2024,-0.65421677,0.2450746
2025,-0.817252,0.20989518
2026,-0.47762078,0.19166991
2027,-0.6519558,0.21664385
2028,-0.44092542,0.24927226
2029,-0.7471228,0.16662471
2030,-0.52355725,0.115975924
2031,-0.75428396,0.1764868
2032,-0.28087735,0.3313093
2033,-0.63460016,0.18394662
2034,-0.29491666,0.2764168
2035,-0.6561993,0.16040957
2036,0.22292511,0.2924856
2037,-0.44807377,0.24546356
2038,-0.419053,0.16518709
2039,-0.57246304,0.13082755
2040,-0.4927811,0.23046099
2041,-0.5723225,0.14818841
2042,-0.6251633,0.19125052
2043,-0.44912457,0.14039432
2044,-1.2140516,0.23527934
2045,-0.5008831,0.1340248
2046,-0.676409,0.20475169
2047,-0.4201876,0.18302731
2048,-0.6070288,0.24054708
2049,-0.47311997,0.15322493
2050,-0.5129032,0.15353784
2051,-0.7251319,0.14165896
2052,-0.89679533,0.14192253
2053,-0.7840007,0.17287333
2054,-0.50082624,0.17132764
2055,-0.5340123,0.11319718
2056,-0.7685594,0.22185354
2057,-0.4585677,0.10205326
2058,-0.6045246,0.22115013
2059,-0.92594236,0.25944462
2060,-0.84468293,0.2378652
2061,-0.26993683,0.2200653
2062,-0.62040854,0.1899564
2063,-0.678287,0.14694385
2064,-0.6803237,0.19287825
2065,-0.572741,0.25499877
2066,-0.15968789,0.20887408
2067,-0.51798135,0.22109328
2068,-0.47633985,0.30064243
2069,-0.8101518,0.26006708
2070,-0.48391244,0.13662192
2071,-0.59468496,0.17316078
2072,-0.71909493,0.22886686
2073,-0.50814146,0.13324879
2074,-0.4321822,0.2246232
2075,-0.5150742,0.14832611
2076,-0.6839155,0.19073436
2077,-0.6729707,0.2808722
2078,-0.55318403,0.18630013
2079,-0.27527457,0.22539495
2080,-0.6065786,0.17600885
2081,-0.8346688,0.23857653
2082,-0.61473566,0.1725885
2083,-0.42186946,0.1491144
2084,-0.50457585,0.16594426
2085,-0.47082913,0.19983765
2086,-0.3754704,0.19577146
2087,-0.52943295,0.14111103
2088,-0.54862475,0.13405627
2089,-1.2830068,0.22170006
2090,-0.6134723,0.1551018
2091,-0.6143682,0.26062262
2092,-0.8630836,0.25706965
2093,-0.5333693,0.22599009
2094,-0.39266843,0.12624502
2095,-0.7143227,0.10311274
2096,-0.5764575,0.27806765
2097,-1.1627305,0.21746315
2098,-0.22052705,0.2045299
2099,-0.64370424,0.27190113
2100,-0.51907456,0.233967
2101,-0.95503664,0.31258282
2102,-0.8417536,0.23369727
2103,-0.4236183,0.14095366
2104,-0.9119172,0.2995346
2105,-0.7481049,0.26371905
2106,0.06338796,0.26750097
2107,-0.580848,0.25740933
2108,-0.6920923,0.17255226
2109,-0.62532985,0.19716984
2110,-0.83919495,0.2587474
2111,-0.6600266,0.20250617
2112,-0.7095401,0.20409644
2113,-0.64412194,0.22601393
2114,-0.5706845,0.2834166
2115,-0.604957,0.16248626
2116,-0.5427078,0.16232027
2117,-0.73809594,0.18866204
2118,-0.82563853,0.23528913
2119,-0.46335155,0.15971714
2120,-0.53919524,0.13836014
2121,-0.57441634,0.19096501
2122,-0.49370858,0.11790703
2123,-0.72719765,0.19482645
2124,-0.5976055,0.17562182
2125,-0.17323549,0.2654115
2126,-0.6402508,0.23180826
2127,-0.6215681,0.26344666
2128,-0.75531274,0.20959538
2129,-0.565507,0.1961631
2130,-0.57982475,0.24776289
2131,-0.589801,0.16516244
2132,-0.8972618,0.20867042
2133,-0.9558656,0.2585472
2134,-0.87263405,0.1971196
2135,-0.6018834,0.22340026
2136,-0.17905596,0.26693207
2137,-0.56488204,0.22923641
2138,-0.6734616,0.17873791
2139,-0.52572465,0.14091085
2140,-0.53938043,0.20948593
2141,-0.5778296,0.14020422
2142,-0.5741724,0.20578893
2143,-0.89225686,0.12157634
2144,-0.47658834,0.15256988
2145,-0.49442792,0.13365161
2146,-0.45859286,0.15803401
2147,-0.60662246,0.17130555
2148,-0.47500265,0.14451516
2149,-0.7673705,0.26810703
2150,-0.19205979,0.22238907
2151,-0.59353125,0.15983206
2152,-0.6335455,0.12345862
2153,-0.8610463,0.20500326
2154,-0.52363753,0.17553943
2155,-0.8087577,0.22598724
2156,-0.6114757,0.23967981
2157,-0.8016251,0.10682667
2158,-0.6952103,0.16832557
2159,0.03251472,0.35881653
2160,-0.5105961,0.1437156
2161,-0.9191693,0.2038021
2162,-1.0112878,0.21503168
2163,-0.1298468,0.25605217
2164,-0.4249464,0.1644688
2165,-0.5141379,0.21085916
2166,0.038748454,0.18134806
2167,-0.58384347,0.23161466
2168,-0.6821245,0.13857323
2169,-0.47099918,0.13110946
2170,-0.5283752,0.25177044
2171,-0.7350948,0.24091299
2172,-1.3634762,0.2937086
2173,-0.5743654,0.166146
2174,-0.35554886,0.23159707
2175,-0.5330635,0.22411007
2176,-0.5281396,0.15507446
2177,-0.77797025,0.22474994
2178,-0.6073252,0.17444952
2179,-0.7371834,0.17002122
2180,0.044264235,0.26851484
2181,-0.57871604,0.19117975
2182,-0.55231595,0.20015118
2183,-0.8153671,0.24188453
2184,-0.57588816,0.18975599
2185,-0.8117943,0.20596796
2186,-0.6270002,0.16051543
2187,-0.518663,0.23155129
2188,-0.70699155,0.1771693
2189,-0.7276741,0.19863465
2190,-0.70037115,0.24193044
2191,-1.1936988,0.21806878
2192,0.22492081,0.17697011
2193,-0.37420774,0.23429632
2194,-0.4858231,0.1981333
2195,-0.6149817,0.20776202
2196,-0.42969817,0.15963353
2197,-0.792257,0.15815371
2198,-0.6180372,0.16728912
2199,-0.62313056,0.15420246
2200,-1.0365462,0.26323882
2201,-0.11208557,0.19093376
2202,-0.63285685,0.21170452
2203,-0.6783165,0.14917137
2204,-0.79779536,0.20811446
2205,-0.60469675,0.14268686
2206,-0.57614875,0.20681936
2207,-0.95724946,0.17762673
2208,-0.71914893,0.23443355
2209,-0.88528633,0.22776587
2210,-0.55601317,0.15537864
2211,-0.6573884,0.15140495
2212,-0.6955624,0.18574533
2213,-0.5635861,0.20308425
2214,-0.46933675,0.1761136
2215,-0.670921,0.1700928
2216,-0.43851388,0.08007818
2217,-0.5676701,0.18451369
2218,-0.5763977,0.2202297
2219,-0.32999828,0.25684208
2220,-0.23179829,0.21038349
2221,-0.5146861,0.16367753
2222,-0.70364034,0.20176417
2223,-0.5734029,0.15266098
2224,-0.9289199,0.25072435
2225,-0.42566562,0.09269539
2226,-0.64647406,0.25032863
2227,-0.4591955,0.18077242
2228,-0.4596183,0.16294493
2229,-0.5838738,0.1871733
2230,-0.7129553,0.13835698
2231,-0.48369503,0.23050553
2232,-0.5350221,0.1991211
2233,-0.659587,0.25749096
2234,-0.7858701,0.18227743
2235,-0.5304424,0.20982099
2236,-0.37525943,0.15720612
2237,-0.7889189,0.17330681
2238,-0.5963118,0.17772436
2239,-0.85004634,0.19993474
2240,-0.48710468,0.24978317
2241,-0.49967197,0.13894841
2242,-0.56994677,0.12190403
2243,-1.184191,0.17479403
2244,-1.1210258,0.26384747
2245,-0.5006752,0.21944155
2246,-0.39486435,0.21999414
2247,-0.64658034,0.1782466
2248,-0.71007866,0.20492548
2249,-0.5945456,0.18875036
2250,-0.6112377,0.18930992
2251,-0.71215457,0.21539007
2252,-0.8510052,0.18377867
2253,-0.6008656,0.13977441
2254,-0.42146558,0.15821473
2255,-0.34477034,0.18019183
2256,-0.84594023,0.1834685
2257,-0.38519734,0.19441803
2258,-0.6125663,0.17573245
2259,-0.8754363,0.19931206
2260,-0.70819277,0.15748088
2261,-0.7119114,0.25967816
2262,-0.7930249,0.18870391
2263,-0.59061766,0.19071195
2264,-0.7554085,0.257493
2265,-0.81956863,0.20933627
2266,-0.5806918,0.18463512
2267,-1.1151177,0.2015145
2268,-0.42512527,0.20717789
2269,-0.38085425,0.14832851
2270,-0.9592754,0.1936651
2271,-0.9525797,0.25612468
2272,-0.58540547,0.17284054
2273,-0.7700512,0.19349304
2274,-0.61229837,0.15730934
2275,-0.45586884,0.29714432
2276,-0.5858319,0.14188007
2277,-0.749891,0.16650559
2278,-0.8144158,0.17795856
2279,-0.63025075,0.10338994
2280,-0.39314649,0.23076494
2281,-0.57997483,0.13603152
2282,-0.50761515,0.18038204
2283,-0.73857176,0.19012024
2284,-0.6351912,0.23946133
2285,-0.6677879,0.1549996
2286,-1.3584688,0.21072184
2287,-0.6752652,0.201828
2288,-0.6799948,0.3342883
2289,-0.5234472,0.22431746
2290,-0.5476316,0.18292622
2291,-0.15355298,0.15198076
2292,-0.66295433,0.21493268
2293,-0.56688005,0.15503082
2294,-0.97598815,0.16816823
2295,-0.5472182,0.1986252
2296,-0.048776526,0.20922007
2297,-0.8572082,0.18143822
2298,-0.6455564,0.15665929
2299,-0.9072517,0.1838789
2300,-0.64267516,0.21245877
2301,-0.48935795,0.13767746
2302,-0.79179734,0.1854177
2303,-0.648004,0.13858609
2304,-0.12646616,0.20456313
2305,-0.34544116,0.24073261
2306,-0.6425326,0.18048762
2307,-0.6496253,0.17621964
2308,-0.62279344,0.119494006
2309,-0.7034866,0.20991696
2310,-0.81946546,0.23124138
2311,-0.7374637,0.22654755
2312,-0.7031259,0.13906096
2313,-0.5715381,0.17907149
2314,-0.6064747,0.12217511
2315,-1.1524242,0.24766041
2316,-0.5902026,0.13589317
2317,-0.70983607,0.14731532
2318,-1.2081338,0.20605767
2319,-0.5633604,0.15796387
2320,-0.66967756,0.18177876
2321,-0.5076691,0.17472495
2322,-0.7382213,0.12501279
2323,-0.8006519,0.17979711
2324,-0.60033166,0.111275755
2325,-0.33933118,0.18700345
2326,-0.6434865,0.12362554
2327,-0.7053013,0.2071486
2328,0.11286978,0.26282725
2329,-0.66831267,0.25902486
2330,-0.6347811,0.20531963
2331,-0.5287934,0.1573973
2332,-0.6514304,0.25786617
2333,-0.407296,0.24944648
2334,-0.38671166,0.17505662
2335,-0.7825412,0.19713886
2336,0.060112715,0.19705826
2337,-0.7334952,0.23249264
2338,-0.82868457,0.22535506
2339,-0.5265214,0.15341623
2340,-0.84881395,0.21377078
2341,-0.7600724,0.16305067
2342,-0.80943626,0.15249719
2343,-1.1019223,0.21966828
2344,-0.5834259,0.20343955
2345,-0.63243186,0.2095489
2346,-0.6436582,0.17843576
2347,-0.56844974,0.15532914
2348,-0.8546456,0.22044893
2349,-0.6898314,0.19405301
2350,-1.0788939,0.19940875
2351,-0.6032385,0.2122187
2352,-1.2460552,0.20662338
2353,-0.62900525,0.18497983
2354,-0.41184098,0.16914931
2355,-0.4566402,0.13535242
2356,-0.6575759,0.24439293
2357,-0.7130543,0.18351942
2358,-0.46964523,0.2973613
2359,-0.765341,0.21084398
2360,-0.8238736,0.21475804
2361,-0.60962105,0.18680789
2362,-0.5564625,0.15316737
2363,-0.52904505,0.14590183
2364,-0.56589764,0.2096006
2365,-1.4174476,0.23401621
2366,-0.5336008,0.24951176
2367,-0.07483393,0.2001361
2368,-0.8744861,0.20940188
2369,-0.58748895,0.14748971
2370,-0.30440426,0.24596712
2371,-0.22081093,0.22932659
2372,-0.7012403,0.16608062
2373,-0.7294023,0.27774242
2374,-1.0485111,0.18488061
2375,-0.6679158,0.16123983
2376,-0.5994103,0.11739561
2377,-0.6274754,0.21346265
2378,-0.4819779,0.14757055
2379,-0.881019,0.16173059
2380,-0.6510241,0.18386692
2381,-0.9377411,0.23156622
2382,-0.59442866,0.19886841
2383,-0.7029637,0.22726388
2384,-0.47703773,0.19582316
2385,-0.7548482,0.20453194
2386,-0.6228048,0.16760904
2387,-0.4716763,0.115150034
2388,-0.52841616,0.19065545
2389,-0.6228757,0.20557904
2390,-0.7764083,0.193255
2391,-0.69636434,0.20878708
2392,-0.7009994,0.14696302
2393,-0.8433843,0.16824995
2394,-0.5202746,0.20485374
2395,-0.6261149,0.20454592
2396,-0.6915332,0.18513319
2397,-0.57379854,0.1946045
2398,-0.9196369,0.16599834
2399,-1.1251895,0.20167334
2400,-0.562113,0.14753442
2401,-0.5360945,0.16220988
2402,-0.45937312,0.3042919
2403,-0.7996903,0.16826437
2404,-0.7498016,0.1807859
2405,-0.79627717,0.21259584
2406,-0.591414,0.17851982
2407,-0.73063606,0.17403822
2408,-0.66287977,0.14963007
2409,-0.5976276,0.23329553
2410,-0.5402059,0.17666619
2411,-0.48258677,0.15674122
2412,-0.4429942,0.17781031
2413,-0.63468343,0.21128656
2414,-0.56595933,0.14938645
2415,-0.7742482,0.16404733
2416,-0.60889345,0.16456021
2417,-0.685801,0.28135943
2418,-0.35937938,0.17613445
2419,-0.9099546,0.21125077
2420,-0.47390282,0.15990785
2421,-0.6409794,0.1890732
2422,-0.4247597,0.248773
2423,-0.8226932,0.2101151
2424,-0.5330013,0.14676435
2425,-0.557648,0.2177567
2426,-0.74405515,0.22295763
2427,-0.534533,0.21802095
2428,-0.12599915,0.14329545
2429,-0.92127556,0.24463914
2430,-0.41624156,0.26431337
2431,-0.31965584,0.18842725
2432,-0.5034093,0.24042034
2433,-0.8934312,0.18869008
2434,-0.6533443,0.1623493
2435,-1.0972242,0.27145788
2436,-0.6888289,0.20469952
2437,-0.6851938,0.19672368
2438,-0.8173973,0.19887666
2439,-0.65899163,0.27029705
2440,-1.466149,0.24783051
2441,-0.68845254,0.1270558
2442,-0.49981093,0.21778418
2443,-1.1833737,0.20755005
2444,-0.98687243,0.18237945
2445,-0.66345483,0.29592168
2446,-0.397251,0.14173691
2447,-0.44211698,0.15527102
2448,-0.6440208,0.18359706
2449,-0.5345158,0.23228996
2450,-0.57348365,0.12974769
2451,0.0061883074,0.24883102
2452,-0.5786345,0.24178435
2453,-0.7137455,0.20263629
2454,-0.60278124,0.22418001
2455,-0.64476556,0.22347026
2456,-0.7392172,0.20357384
2457,-0.4830288,0.18032393
2458,-0.32214502,0.19458312
2459,-0.50923085,0.16448168
2460,-0.57141143,0.13732374
2461,-0.57759595,0.18115936
2462,-0.8826877,0.23461638
2463,-0.5582953,0.14308251
2464,-0.9180989,0.27176708
2465,-1.0568312,0.21951506
2466,-0.9084146,0.27742103
2467,-0.40935594,0.1867887
2468,-0.37431967,0.13750218
2469,-0.5684943,0.1549865
2470,-0.3752275,0.23453252
2471,-0.54704535,0.27874386
2472,-0.34551108,0.23165654
2473,-0.3475505,0.22996995
2474,-0.97301257,0.23354821
2475,-0.627084,0.15809532
2476,-0.647389,0.11512431
2477,-0.652183,0.23636791
2478,-0.94071424,0.20132034
2479,-0.8361433,0.20106426
2480,-0.55096024,0.12708265
2481,-0.6726503,0.2628479
2482,-0.6131116,0.15039366
2483,-0.5912666,0.1529135
2484,-0.45902634,0.13258934
2485,-0.8664791,0.21122259
2486,-0.8855183,0.22401077
2487,-0.57515466,0.18444918
2488,-0.83199984,0.32197565
2489,-0.85339475,0.19398925
2490,-0.7574466,0.2114726
2491,-0.5129193,0.15224034
2492,-0.8817737,0.20996211
2493,-0.8458059,0.16202591
2494,-0.5129577,0.1489569
2495,-0.5164282,0.12933859
2496,-0.5068273,0.15104143
2497,-0.071992576,0.21243174
2498,-0.5105627,0.15634014
2499,-0.13921855,0.23313293
2500,-0.7336608,0.14220086
2501,-0.50989527,0.1409874
2502,-0.48545194,0.17139764
2503,-0.5927783,0.2724077
2504,-0.4559961,0.21517381
2505,-0.7182944,0.21953988
2506,-0.86665976,0.17485018
2507,-0.6167438,0.13717674
2508,-1.0326549,0.21096946
2509,-0.5251094,0.2377419
2510,-0.114419594,0.20473862
2511,-0.8256168,0.18114078
2512,-0.60768163,0.2550961
2513,-0.20695388,0.1867839
2514,-0.8840143,0.23352654
2515,-0.57389826,0.15356982
2516,-0.5475867,0.22971983
2517,-0.47315505,0.16000342
2518,-0.44767487,0.174495
2519,-0.6109503,0.13110846
2520,-0.68054587,0.19369861
2521,-0.85094506,0.1963853
2522,-0.60182375,0.14146197
2523,-1.3394121,0.23609133
2524,-0.7603542,0.13824323
2525,-0.77696633,0.3099708
2526,-0.16487624,0.24526607
2527,-0.42336044,0.11167595
2528,-0.77409536,0.19612019
2529,-0.66225034,0.23594178
2530,-0.64224434,0.22815979
2531,-0.67866814,0.20826858
2532,-0.3800761,0.17797309
2533,-0.79322374,0.28427395
2534,-0.8531654,0.20213546
2535,0.33814853,0.34543675
2536,-1.4640954,0.19225909
2537,-0.4827508,0.26847908
2538,-0.41825703,0.20513317
2539,-0.3659653,0.22810954
2540,-0.7993398,0.1798674
2541,-0.5278025,0.1601431
2542,-0.70074046,0.16536383
2543,-0.6957721,0.17136382
2544,-0.4809671,0.20398523
2545,-0.7125225,0.15522079
2546,-0.58162653,0.12070155
2547,-0.5984824,0.15914024
2548,-0.59584785,0.28445992
2549,0.017236166,0.24793065
2550,-0.69536406,0.19391719
2551,-0.6019639,0.19294721
2552,-0.5574744,0.1671285
2553,-1.1357993,0.1477833
2554,-0.6003783,0.15777273
2555,-0.69730765,0.16988018
2556,-0.47144592,0.3133256
2557,-0.75355536,0.19834019
2558,-0.645189,0.2864975
2559,-0.7874999,0.17889458
2560,-0.96428573,0.24372226
2561,-0.78631556,0.21539241
2562,-0.63881826,0.21721287
2563,-0.5866173,0.15783817
2564,-0.6047985,0.26083896
2565,-0.6130204,0.20360227
2566,-0.80389464,0.23193073
2567,-0.49018615,0.13372688
2568,0.24581759,0.30057397
2569,-0.6330259,0.24687983
2570,-0.7259358,0.26299292
2571,-0.65463156,0.15639308
2572,-0.48385942,0.20209335
2573,-0.43004182,0.15672868
2574,-0.8808736,0.21100324
2575,-0.50311613,0.1609605
2576,-0.82537055,0.16251023
2577,-0.7350247,0.16348742
2578,-0.68058294,0.2080131
2579,-1.1866837,0.12620246
2580,-0.62373453,0.11459656
2581,-0.34899327,0.2452846
2582,-0.6536764,0.3225578
2583,-0.8115213,0.29081818
2584,-0.15593946,0.2564082
2585,-0.5527058,0.23460639
2586,-0.6910532,0.24852726
2587,-0.66178775,0.18853422
2588,-0.6157365,0.18420437
2589,-0.6676722,0.16667107
2590,-1.0463182,0.20730332
2591,-0.53086907,0.17722988
2592,-0.6823551,0.31011638
2593,-0.48095033,0.20748837
2594,-0.53052855,0.18455009
2595,-0.7357157,0.18616404
2596,-0.6699982,0.19243772
2597,-0.55603313,0.25347877
2598,-0.74843,0.25350508
2599,-0.91241455,0.23245214
2600,-1.2863464,0.2364044
2601,-0.35595584,0.18645923
2602,-1.0074637,0.153868
2603,-0.50550765,0.115544066
2604,-0.18138312,0.18895641
2605,-0.6630871,0.16814743
2606,-0.5482123,0.24256968
2607,-0.66563207,0.25805175
2608,-0.6794204,0.15992199
2609,-0.9615054,0.22299507
2610,-0.5379812,0.20550045
2611,-0.75927305,0.25087073
2612,-0.42477664,0.2811478
2613,-0.6589092,0.17992586
2614,-0.54971975,0.18462512
2615,-0.65937287,0.16028012
2616,-0.60447586,0.15989418
2617,-0.65428895,0.20027405
2618,-0.96256775,0.17255959
2619,-0.39339525,0.10645536
2620,-0.7260833,0.1943437
2621,-0.61291236,0.17888753
2622,-0.47120377,0.13656875
2623,-0.5132874,0.1938301
2624,-0.5241367,0.20561348
2625,-0.9355178,0.19209714
2626,-0.87179875,0.20652474
2627,-0.74552816,0.15810797
2628,-0.6638167,0.14523073
2629,-0.6313115,0.16772206
2630,-0.444037,0.2102456
2631,-0.2381391,0.16870299
2632,-0.3705245,0.17619383
2633,0.0044624065,0.1588282
2634,-0.8541126,0.16251417
2635,-0.6000934,0.1439693
2636,-1.2553496,0.19784701
2637,-0.5840924,0.20990758
2638,-0.507156,0.1842121
2639,-0.4210269,0.2254188
2640,-0.82420003,0.24927592
2641,-0.3744923,0.19216758
2642,-0.6159108,0.20285775
2643,-0.51789755,0.114358485
2644,-0.6091925,0.20567855
2645,-0.82310724,0.23119964
2646,-0.52696687,0.18186644
2647,-0.6864555,0.24205506
2648,-0.72264516,0.17921239
2649,-0.94389427,0.24020804
2650,-0.6510026,0.19028401
2651,-0.5060493,0.13819474
2652,-0.52559817,0.19174494
2653,-0.6061626,0.23273522
2654,-0.5425824,0.14792335
2655,-0.5152374,0.1457243
2656,-0.40213475,0.26507804
2657,-0.5671957,0.1524093
2658,-0.2791226,0.19777144
2659,-0.42170548,0.13737492
2660,-0.5811604,0.19596563
2661,-0.83264405,0.2859816
2662,-0.60652375,0.23440637
2663,-0.9857018,0.22309132
2664,-0.6365605,0.22872268
2665,-1.1539187,0.21775094
2666,-0.46403342,0.13591912
2667,-0.7900496,0.15820463
2668,-0.51695526,0.16842963
2669,-0.59541696,0.24102996
2670,-0.5737355,0.21725388
2671,-0.81430733,0.22411434
2672,-0.41371095,0.15787832
2673,-0.5102869,0.12796739
2674,-0.57953745,0.1601782
2675,-0.34695843,0.19933991
2676,-0.503495,0.16421644
2677,-0.61457664,0.18734537
2678,-0.5145598,0.1792148
2679,-0.50295293,0.11481035
2680,-1.2156796,0.18981826
2681,-0.44394326,0.13847595
2682,-0.48385003,0.22467215
2683,-0.806906,0.26688716
2684,-0.44471887,0.18467762
2685,-0.41224343,0.2093701
2686,-0.77999055,0.25224242
2687,-0.45326898,0.20910218
2688,-1.2106407,0.27209467
2689,-0.72372925,0.23431478
2690,-0.76631737,0.22474067
2691,-0.748227,0.14099209
2692,-0.62220156,0.16755486
2693,-0.734697,0.1666825
2694,-0.7527837,0.17362766
2695,-0.45855725,0.21640201
2696,-0.60799336,0.1818786
2697,-0.6029244,0.24079958
2698,-0.42893723,0.1814247
2699,-0.45110875,0.12526412
