neuron_id,activation_count
460,0.0
461,2181.0
462,8732.0
463,6645.0
464,16696.0
465,3104.0
466,54.0
467,2928.0
468,0.0
469,20011.0
470,3702.0
471,10029.0
472,30579.0
473,3101.0
474,0.0
475,10194.0
476,0.0
477,10640.0
478,9502.0
479,15501.0
480,9362.0
481,0.0
482,0.0
483,38284.0
484,16191.0
485,13879.0
486,18726.0
487,24743.0
488,20612.0
489,22606.0
490,0.0
491,8679.0
492,2218.0
493,15416.0
494,0.0
495,0.0
496,7202.0
497,10223.0
498,12789.0
499,20226.0
500,7626.0
501,0.0
502,50823.0
503,0.0
504,11020.0
505,449.0
506,426.0
507,0.0
508,0.0
509,13935.0
510,14747.0
511,0.0
512,0.0
513,0.0
514,377.0
515,2007.0
516,0.0
517,0.0
518,18132.0
519,0.0
520,25826.0
521,2089.0
522,0.0
523,8760.0
524,0.0
525,26.0
526,4944.0
527,415.0
528,0.0
529,5950.0
530,21860.0
531,2157.0
532,15173.0
533,7298.0
534,319.0
535,11107.0
536,0.0
537,462.0
538,0.0
539,23742.0
540,6670.0
541,0.0
542,1961.0
543,119.0
544,15688.0
545,12350.0
546,0.0
547,0.0
548,378.0
549,24441.0
550,13869.0
551,7279.0
552,0.0
553,0.0
554,0.0
555,994.0
556,0.0
557,0.0
558,0.0
559,6834.0
560,0.0
561,203.0
562,1315.0
563,42489.0
564,0.0
565,20345.0
566,9992.0
567,0.0
568,0.0
569,10352.0
570,0.0
571,7503.0
572,0.0
573,0.0
574,4557.0
575,2448.0
576,0.0
577,24235.0
578,3.0
579,0.0
580,0.0
581,17719.0
582,0.0
583,11275.0
584,0.0
585,28330.0
586,7588.0
587,11261.0
588,166.0
589,19854.0
590,8820.0
591,0.0
592,0.0
593,16719.0
594,0.0
595,1500.0
596,0.0
597,156.0
598,0.0
599,0.0
600,1365.0
601,8479.0
602,0.0
603,0.0
604,0.0
605,12032.0
606,0.0
607,182.0
608,8402.0
609,2227.0
610,0.0
611,6211.0
612,12063.0
613,16526.0
614,0.0
615,0.0
616,11629.0
617,0.0
618,1903.0
619,14588.0
620,4410.0
621,0.0
622,0.0
623,0.0
624,4578.0
625,0.0
626,0.0
627,10143.0
628,7937.0
629,0.0
630,0.0
631,11709.0
632,0.0
633,9838.0
634,0.0
635,27494.0
636,0.0
637,0.0
638,0.0
639,4601.0
640,13424.0
641,0.0
642,0.0
643,54.0
644,18345.0
645,591.0
646,60677.0
647,0.0
648,0.0
649,33276.0
650,15054.0
651,13692.0
652,23292.0
653,22084.0
654,8025.0
655,47892.0
656,0.0
657,940.0
658,31358.0
659,0.0
660,46.0
661,0.0
662,3.0
663,10470.0
664,8472.0
665,0.0
666,9208.0
667,14015.0
668,63595.0
669,0.0
670,0.0
671,111.0
672,956.0
673,0.0
674,0.0
675,13.0
676,0.0
677,7681.0
678,0.0
679,15997.0
680,11213.0
681,1.0
682,14100.0
683,25806.0
684,5095.0
685,0.0
686,579.0
687,0.0
688,0.0
689,0.0
690,3252.0
691,0.0
692,0.0
693,14165.0
694,24073.0
695,16720.0
696,12084.0
697,20941.0
698,0.0
699,0.0
700,968.0
701,27388.0
702,0.0
703,0.0
704,219.0
705,0.0
706,1.0
707,9861.0
708,1197.0
709,33.0
710,2020.0
711,0.0
712,13364.0
713,0.0
714,10632.0
715,7949.0
716,9372.0
717,0.0
718,0.0
719,0.0
720,0.0
721,3613.0
722,8241.0
723,19718.0
724,6348.0
725,0.0
726,0.0
727,4874.0
728,26892.0
729,122029.0
730,7012.0
731,22659.0
732,0.0
733,11595.0
734,0.0
735,0.0
736,17219.0
737,43305.0
738,51704.0
739,7440.0
740,5818.0
741,15831.0
742,12100.0
743,12011.0
744,1417.0
745,5.0
746,0.0
747,6050.0
748,0.0
749,33221.0
750,6712.0
751,0.0
752,2185.0
753,0.0
754,1016.0
755,31.0
756,10279.0
757,0.0
758,0.0
759,6253.0
760,43478.0
761,14969.0
762,0.0
763,19837.0
764,0.0
765,311.0
766,4030.0
767,4082.0
768,17560.0
769,13383.0
770,74264.0
771,0.0
772,0.0
773,0.0
774,18596.0
775,2234.0
776,0.0
777,0.0
778,15780.0
779,0.0
780,0.0
781,0.0
782,768.0
783,0.0
784,13173.0
785,851.0
786,0.0
787,10943.0
788,3589.0
789,3534.0
790,203.0
791,28006.0
792,0.0
793,0.0
794,0.0
795,0.0
796,0.0
797,0.0
798,0.0
799,64941.0
800,0.0
801,0.0
802,3391.0
803,0.0
804,3215.0
805,0.0
806,2.0
807,5133.0
808,107152.0
809,12246.0
810,0.0
811,0.0
812,0.0
813,0.0
814,6011.0
815,0.0
816,20231.0
817,0.0
818,0.0
819,0.0
820,5560.0
821,15098.0
822,14620.0
823,0.0
824,6189.0
825,0.0
826,0.0
827,2390.0
828,0.0
829,0.0
830,0.0
831,0.0
832,0.0
833,15327.0
834,22.0
835,1.0
836,11072.0
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,4916.0
843,29413.0
844,16360.0
845,13791.0
846,0.0
847,1632.0
848,0.0
849,0.0
850,15475.0
851,6766.0
852,0.0
853,0.0
854,10426.0
855,0.0
856,10713.0
857,11085.0
858,5581.0
859,18698.0
860,0.0
861,6.0
862,0.0
863,0.0
864,0.0
865,0.0
866,15667.0
867,25034.0
868,11236.0
869,0.0
870,13573.0
871,11193.0
872,71444.0
873,13812.0
874,3342.0
875,13333.0
876,0.0
877,0.0
878,0.0
879,59792.0
880,16912.0
881,442.0
882,7558.0
883,14503.0
884,0.0
885,2795.0
886,9887.0
887,9972.0
888,0.0
889,11150.0
890,12404.0
891,0.0
892,6335.0
893,0.0
894,10113.0
895,0.0
896,3311.0
897,15112.0
898,40308.0
899,8331.0
900,0.0
901,935.0
902,1.0
903,0.0
904,48174.0
905,916.0
906,5263.0
907,0.0
908,0.0
909,15626.0
910,11022.0
911,0.0
912,0.0
913,16868.0
914,1.0
915,16111.0
916,2308.0
917,0.0
918,8650.0
919,8104.0
920,1076.0
921,0.0
922,12829.0
923,4.0
924,549179.0
925,19460.0
926,209516.0
927,0.0
928,3008.0
929,12447.0
930,0.0
931,0.0
932,0.0
933,0.0
934,19.0
935,8475.0
936,0.0
937,2180.0
938,0.0
939,54.0
940,15593.0
941,130.0
942,24747.0
943,2778.0
944,0.0
945,0.0
946,5742.0
947,0.0
948,0.0
949,13119.0
950,31.0
951,208.0
952,26508.0
953,19253.0
954,16370.0
955,0.0
956,0.0
957,1583.0
958,0.0
959,0.0
960,259.0
961,19946.0
962,10927.0
963,0.0
964,5008.0
965,4165.0
966,0.0
967,796.0
968,31533.0
969,0.0
970,0.0
971,0.0
972,0.0
973,0.0
974,8736.0
975,21426.0
976,1.0
977,0.0
978,0.0
979,0.0
980,8379.0
981,596.0
982,13342.0
983,0.0
984,23841.0
985,17666.0
986,5188.0
987,0.0
988,19329.0
989,0.0
990,511.0
991,2799.0
992,1099.0
993,0.0
994,641.0
995,10809.0
996,0.0
997,0.0
998,0.0
999,935.0
1000,0.0
1001,1941.0
1002,0.0
1003,13124.0
1004,14593.0
1005,7719.0
1006,27173.0
1007,10562.0
1008,14597.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,23842.0
1014,12900.0
1015,16801.0
1016,18629.0
1017,10785.0
1018,18460.0
1019,22074.0
1020,0.0
1021,5010.0
1022,0.0
1023,0.0
1024,0.0
1025,0.0
1026,0.0
1027,11361.0
1028,0.0
1029,497.0
1030,12893.0
1031,14220.0
1032,6323.0
1033,29768.0
1034,11087.0
1035,0.0
1036,0.0
1037,0.0
1038,5037.0
1039,6242.0
1040,13797.0
1041,0.0
1042,0.0
1043,0.0
1044,0.0
1045,0.0
1046,20552.0
1047,0.0
1048,7912.0
1049,8851.0
1050,0.0
1051,14424.0
1052,17491.0
1053,4070.0
1054,10802.0
1055,0.0
1056,0.0
1057,12015.0
1058,8255.0
1059,0.0
1060,19231.0
1061,0.0
1062,0.0
1063,14387.0
1064,0.0
1065,0.0
1066,8026.0
1067,20948.0
1068,0.0
1069,0.0
1070,0.0
1071,14744.0
1072,0.0
1073,9148.0
1074,14596.0
1075,0.0
1076,124.0
1077,11729.0
1078,0.0
1079,0.0
1080,10911.0
1081,0.0
1082,0.0
1083,8736.0
1084,0.0
1085,31255.0
1086,7150.0
1087,35105.0
1088,1500.0
1089,0.0
1090,153.0
1091,446.0
1092,2522.0
1093,747.0
1094,13031.0
1095,0.0
1096,0.0
1097,0.0
1098,0.0
1099,17124.0
1100,6282.0
1101,957.0
1102,16766.0
1103,0.0
1104,45.0
1105,0.0
1106,546.0
1107,5682.0
1108,17596.0
1109,0.0
1110,0.0
1111,22402.0
1112,0.0
1113,6516.0
1114,0.0
1115,0.0
1116,8403.0
1117,14442.0
1118,0.0
1119,26670.0
1120,0.0
1121,7493.0
1122,2787.0
1123,14940.0
1124,0.0
1125,11941.0
1126,4146.0
1127,7147.0
1128,901.0
1129,1275.0
1130,0.0
1131,0.0
1132,32117.0
1133,0.0
1134,0.0
1135,19511.0
1136,22730.0
1137,0.0
1138,9043.0
1139,9062.0
1140,0.0
1141,6990.0
1142,18294.0
1143,8618.0
1144,14908.0
1145,41526.0
1146,0.0
1147,1335.0
1148,0.0
1149,0.0
1150,0.0
1151,5196.0
1152,0.0
1153,18773.0
1154,22385.0
1155,0.0
1156,11422.0
1157,0.0
1158,0.0
1159,17897.0
1160,0.0
1161,0.0
1162,11755.0
1163,4.0
1164,9842.0
1165,22804.0
1166,0.0
1167,0.0
1168,6650.0
1169,0.0
1170,4900.0
1171,0.0
1172,6244.0
1173,0.0
1174,13133.0
1175,10392.0
1176,1101.0
1177,10604.0
1178,32518.0
1179,1512.0
1180,0.0
1181,4166.0
1182,2408.0
1183,17073.0
1184,26396.0
1185,3510.0
1186,0.0
1187,0.0
1188,12643.0
1189,11957.0
1190,0.0
1191,747.0
1192,7771.0
1193,89335.0
1194,34532.0
1195,0.0
1196,8944.0
1197,0.0
1198,21945.0
1199,52.0
1200,19816.0
1201,2428.0
1202,0.0
1203,1131.0
1204,6.0
1205,18840.0
1206,0.0
1207,124.0
1208,0.0
1209,0.0
1210,60.0
1211,0.0
1212,541.0
1213,29813.0
1214,0.0
1215,4088.0
1216,0.0
1217,0.0
1218,0.0
1219,0.0
1220,18154.0
1221,0.0
1222,0.0
1223,22567.0
1224,302.0
1225,0.0
1226,6781.0
1227,12229.0
1228,3579.0
1229,826.0
1230,0.0
1231,6312.0
1232,0.0
1233,0.0
1234,0.0
1235,16901.0
1236,0.0
1237,384.0
1238,6061.0
1239,2164.0
1240,9042.0
1241,0.0
1242,661.0
1243,0.0
1244,0.0
1245,0.0
1246,6124.0
1247,0.0
1248,8487.0
1249,18167.0
1250,0.0
1251,0.0
1252,0.0
1253,10547.0
1254,0.0
1255,0.0
1256,6064.0
1257,0.0
1258,0.0
1259,0.0
1260,5262.0
1261,0.0
1262,33982.0
1263,0.0
1264,438.0
1265,0.0
1266,0.0
1267,2135.0
1268,7252.0
1269,0.0
1270,7264.0
1271,0.0
1272,0.0
1273,0.0
1274,4436.0
1275,0.0
1276,5.0
1277,8095.0
1278,16037.0
1279,9063.0
1280,14835.0
1281,0.0
1282,11173.0
1283,15068.0
1284,3099.0
1285,22674.0
1286,0.0
1287,12138.0
1288,0.0
1289,1412.0
1290,4113.0
1291,21942.0
1292,76.0
1293,0.0
1294,10821.0
1295,0.0
1296,11511.0
1297,13997.0
1298,0.0
1299,0.0
1300,2119.0
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,1752.0
1306,0.0
1307,19.0
1308,0.0
1309,5616.0
1310,0.0
1311,0.0
1312,0.0
1313,0.0
1314,78104.0
1315,21318.0
1316,11017.0
1317,166.0
1318,0.0
1319,0.0
1320,0.0
1321,17.0
1322,0.0
1323,0.0
1324,0.0
1325,9299.0
1326,0.0
1327,24041.0
1328,0.0
1329,0.0
1330,0.0
1331,1267.0
1332,10535.0
1333,0.0
1334,0.0
1335,42406.0
1336,0.0
1337,16074.0
1338,0.0
1339,2744.0
1340,0.0
1341,1267.0
1342,10563.0
1343,21839.0
1344,0.0
1345,0.0
1346,14185.0
1347,5548.0
1348,16494.0
1349,0.0
1350,3936.0
1351,198.0
1352,0.0
1353,12074.0
1354,11517.0
1355,0.0
1356,3346.0
1357,0.0
1358,0.0
1359,0.0
1360,0.0
1361,8.0
1362,11771.0
1363,0.0
1364,0.0
1365,12262.0
1366,0.0
1367,5194.0
1368,1872.0
1369,285.0
1370,6751.0
1371,0.0
1372,6867.0
1373,25384.0
1374,0.0
1375,0.0
1376,9990.0
1377,8922.0
1378,13471.0
1379,0.0
1380,0.0
1381,3442.0
1382,0.0
1383,0.0
1384,0.0
1385,5307.0
1386,3393.0
1387,0.0
1388,0.0
1389,0.0
1390,1717.0
1391,0.0
1392,508.0
1393,2437.0
1394,0.0
1395,0.0
1396,7097.0
1397,0.0
1398,0.0
1399,0.0
1400,2518.0
1401,0.0
1402,265.0
1403,19804.0
1404,0.0
1405,1.0
1406,0.0
1407,14792.0
1408,0.0
1409,10.0
1410,9291.0
1411,4482.0
1412,15712.0
1413,18369.0
1414,0.0
1415,16719.0
1416,0.0
1417,2566.0
1418,0.0
1419,0.0
1420,9.0
1421,7437.0
1422,0.0
1423,16117.0
1424,25.0
1425,0.0
1426,604.0
1427,0.0
1428,20294.0
1429,13278.0
1430,36262.0
1431,0.0
1432,3634.0
1433,8454.0
1434,745.0
1435,0.0
1436,9416.0
1437,0.0
1438,0.0
1439,0.0
1440,1055.0
1441,26502.0
1442,0.0
1443,0.0
1444,0.0
1445,1457.0
1446,6116.0
1447,4883.0
1448,5832.0
1449,12831.0
1450,8365.0
1451,3162.0
1452,4366.0
1453,16264.0
1454,5943.0
1455,8399.0
1456,32822.0
1457,9973.0
1458,0.0
1459,6349.0
1460,13388.0
1461,10571.0
1462,20688.0
1463,7519.0
1464,25.0
1465,17757.0
1466,0.0
1467,12533.0
1468,0.0
1469,36628.0
1470,2819.0
1471,22733.0
1472,0.0
1473,103.0
1474,9317.0
1475,0.0
1476,12948.0
1477,2300.0
1478,21.0
1479,80.0
1480,6874.0
1481,0.0
1482,36899.0
1483,0.0
1484,0.0
1485,0.0
1486,7801.0
1487,0.0
1488,0.0
1489,8481.0
1490,0.0
1491,6320.0
1492,0.0
1493,1351.0
1494,6.0
1495,0.0
1496,6282.0
1497,5793.0
1498,0.0
1499,0.0
1500,0.0
1501,234.0
1502,28405.0
1503,13312.0
1504,3145.0
1505,36469.0
1506,0.0
1507,9365.0
1508,0.0
1509,12874.0
1510,0.0
1511,10857.0
1512,2360.0
1513,0.0
1514,0.0
1515,0.0
1516,62216.0
1517,2191.0
1518,20699.0
1519,50796.0
1520,0.0
1521,4013.0
1522,24921.0
1523,238.0
1524,13293.0
1525,0.0
1526,44.0
1527,14844.0
1528,0.0
1529,0.0
1530,5690.0
1531,125579.0
1532,44755.0
1533,4317.0
1534,0.0
1535,1333.0
1536,0.0
1537,0.0
1538,31350.0
1539,0.0
1540,2659.0
1541,6113.0
1542,14554.0
1543,0.0
1544,42.0
1545,0.0
1546,2.0
1547,0.0
1548,0.0
1549,0.0
1550,0.0
1551,16821.0
1552,19210.0
1553,8.0
1554,0.0
1555,0.0
1556,4031.0
1557,0.0
1558,0.0
1559,16826.0
1560,7497.0
1561,0.0
1562,0.0
1563,22176.0
1564,0.0
1565,0.0
1566,14330.0
1567,0.0
1568,3104.0
1569,16068.0
1570,11730.0
1571,40439.0
1572,16674.0
1573,8209.0
1574,20148.0
1575,0.0
1576,0.0
1577,0.0
1578,14305.0
1579,41038.0
1580,0.0
1581,18786.0
1582,0.0
1583,18541.0
1584,0.0
1585,27444.0
1586,151988.0
1587,270.0
1588,5.0
1589,106.0
1590,1960.0
1591,2329.0
1592,23488.0
1593,0.0
1594,880.0
1595,0.0
1596,0.0
1597,3450.0
1598,6224.0
1599,13849.0
1600,0.0
1601,19120.0
1602,0.0
1603,0.0
1604,0.0
1605,1527.0
1606,0.0
1607,2676.0
1608,0.0
1609,0.0
1610,1189.0
1611,16132.0
1612,11607.0
1613,0.0
1614,0.0
1615,0.0
1616,0.0
1617,0.0
1618,244.0
1619,0.0
1620,116.0
1621,0.0
1622,0.0
1623,393.0
1624,7032.0
1625,0.0
1626,0.0
1627,0.0
1628,15282.0
1629,118.0
1630,0.0
1631,22202.0
1632,35923.0
1633,1282.0
1634,0.0
1635,0.0
1636,4467.0
1637,0.0
1638,1938.0
1639,0.0
1640,0.0
1641,5419.0
1642,4788.0
1643,11820.0
1644,44923.0
1645,645.0
1646,0.0
1647,0.0
1648,0.0
1649,5572.0
1650,9953.0
1651,19988.0
1652,0.0
1653,0.0
1654,0.0
1655,0.0
1656,16919.0
1657,0.0
1658,0.0
1659,2499.0
1660,0.0
1661,36594.0
1662,42.0
1663,0.0
1664,12254.0
1665,0.0
1666,940.0
1667,0.0
1668,0.0
1669,0.0
1670,4387.0
1671,98.0
1672,39520.0
1673,4856.0
1674,0.0
1675,0.0
1676,0.0
1677,0.0
1678,6384.0
1679,0.0
1680,0.0
1681,293.0
1682,17.0
1683,0.0
1684,0.0
1685,56192.0
1686,47933.0
1687,2150.0
1688,0.0
1689,0.0
1690,162.0
1691,0.0
1692,28008.0
1693,6653.0
1694,13869.0
1695,17569.0
1696,0.0
1697,22044.0
1698,16419.0
1699,27918.0
1700,8613.0
1701,192.0
1702,12158.0
1703,9186.0
1704,0.0
1705,20315.0
1706,17874.0
1707,15608.0
1708,0.0
1709,0.0
1710,6143.0
1711,2949.0
1712,0.0
1713,0.0
1714,13808.0
1715,0.0
1716,0.0
1717,0.0
1718,17135.0
1719,0.0
1720,0.0
1721,567.0
1722,3534.0
1723,88.0
1724,45520.0
1725,0.0
1726,0.0
1727,11735.0
1728,35223.0
1729,9004.0
1730,0.0
1731,1861.0
1732,0.0
1733,0.0
1734,0.0
1735,0.0
1736,406.0
1737,371.0
1738,21462.0
1739,0.0
1740,12504.0
1741,12241.0
1742,16158.0
1743,8956.0
1744,17674.0
1745,21302.0
1746,0.0
1747,20650.0
1748,2446.0
1749,290.0
1750,0.0
1751,0.0
1752,0.0
1753,10.0
1754,13521.0
1755,18677.0
1756,0.0
1757,0.0
1758,7.0
1759,0.0
1760,0.0
1761,6420.0
1762,0.0
1763,125.0
1764,24947.0
1765,0.0
1766,14736.0
1767,0.0
1768,0.0
1769,5014.0
1770,0.0
1771,14408.0
1772,275.0
1773,12045.0
1774,5.0
1775,18482.0
1776,5941.0
1777,77.0
1778,0.0
1779,11511.0
1780,11444.0
1781,0.0
1782,1107.0
1783,0.0
1784,217.0
1785,484.0
1786,0.0
1787,48098.0
1788,0.0
1789,0.0
1790,0.0
1791,0.0
1792,0.0
1793,0.0
1794,0.0
1795,0.0
1796,14701.0
1797,0.0
1798,0.0
1799,9720.0
1800,154.0
1801,17958.0
1802,0.0
1803,0.0
1804,0.0
1805,9478.0
1806,692.0
1807,0.0
1808,3546.0
1809,0.0
1810,14645.0
1811,5715.0
1812,12209.0
1813,0.0
1814,11444.0
1815,714.0
1816,0.0
1817,0.0
1818,1889.0
1819,0.0
1820,0.0
1821,31609.0
1822,3950.0
1823,4584.0
1824,18655.0
1825,5962.0
1826,0.0
1827,43862.0
1828,0.0
1829,0.0
1830,3320.0
1831,20450.0
1832,514.0
1833,52850.0
1834,2215.0
1835,0.0
1836,3928.0
1837,9107.0
1838,0.0
1839,13543.0
1840,0.0
1841,13919.0
1842,28768.0
1843,4694.0
1844,0.0
1845,0.0
1846,12754.0
1847,6736.0
1848,18601.0
1849,0.0
1850,0.0
1851,6153.0
1852,9613.0
1853,9689.0
1854,41148.0
1855,0.0
1856,5307.0
1857,0.0
1858,0.0
1859,0.0
1860,0.0
1861,0.0
1862,0.0
1863,0.0
1864,0.0
1865,0.0
1866,8285.0
1867,4104.0
1868,0.0
1869,0.0
1870,31953.0
1871,0.0
1872,218.0
1873,0.0
1874,15018.0
1875,24.0
1876,2025.0
1877,20908.0
1878,0.0
1879,295.0
1880,14377.0
1881,13885.0
1882,12034.0
1883,8938.0
1884,0.0
1885,0.0
1886,47.0
1887,40742.0
1888,2440.0
1889,0.0
1890,2338.0
1891,0.0
1892,21872.0
1893,21493.0
1894,24171.0
1895,23896.0
1896,0.0
1897,0.0
1898,19475.0
1899,18784.0
1900,2108.0
1901,10344.0
1902,0.0
1903,0.0
1904,3.0
1905,0.0
1906,10941.0
1907,0.0
1908,0.0
1909,19893.0
1910,0.0
1911,0.0
1912,0.0
1913,2138.0
1914,0.0
1915,21870.0
1916,2034.0
1917,0.0
1918,0.0
1919,4044.0
1920,21136.0
1921,7130.0
1922,14378.0
1923,20362.0
1924,7617.0
1925,11619.0
1926,554.0
1927,0.0
1928,0.0
1929,0.0
1930,0.0
1931,9466.0
1932,0.0
1933,0.0
1934,0.0
1935,0.0
1936,14.0
1937,11240.0
1938,15784.0
1939,467.0
1940,0.0
1941,0.0
1942,0.0
1943,16931.0
1944,3262.0
1945,0.0
1946,16773.0
1947,12753.0
1948,6361.0
1949,1897.0
1950,0.0
1951,36977.0
1952,2234.0
1953,746.0
1954,0.0
1955,30148.0
1956,0.0
1957,4079.0
1958,0.0
1959,0.0
1960,0.0
1961,0.0
1962,100.0
1963,10166.0
1964,0.0
1965,5562.0
1966,0.0
1967,16877.0
1968,0.0
1969,0.0
1970,10729.0
1971,982.0
1972,0.0
1973,0.0
1974,69309.0
1975,3840.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,11134.0
1981,2546.0
1982,0.0
1983,16507.0
1984,9702.0
1985,1571.0
1986,0.0
1987,1933.0
1988,0.0
1989,12811.0
1990,0.0
1991,0.0
1992,76.0
1993,9749.0
1994,16914.0
1995,4974.0
1996,0.0
1997,0.0
1998,46436.0
1999,8431.0
2000,5153.0
2001,50339.0
2002,0.0
